frequency_hz,eq_detail_db,eq_faithful_db,pipeline_version,smoothing
22.28006443739788,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.317679850154974,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.35535876897961,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.39310130108902,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.43090755388145,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.46877763493648,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.506711652015305,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.544709713061057,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.582771926199108,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.620898399737378,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.65908924216664,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.697344562160836,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.735664468577387,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.774049070457483,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.81249847702642,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.851012797693897,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.88959214205433,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.928236619887155,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
22.96694634115716,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.005721416014783,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.044561954796425,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.083468068024768,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.122439866409092,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.16147746084559,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.20058096241767,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.239750482396303,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.27898613224029,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.318288023596637,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.357656268300822,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.397090978377143,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.43659226603903,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.476160243689357,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.515795023920777,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.555496719516025,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.595265443448252,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.63510130888133,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.675004429170208,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.71497491786119,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
23.75501288869229,-0.5308070797623163,-0.37910869938629077,V16.0-faithful,none
