frequency_hz,eq_copy_db,source_variant,smoothing,pipeline_version
21.98141454719773,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.018525749613726,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.055699606839394,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.092936224654792,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.130235709018567,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.167598166068256,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.20502370212059,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.24251242367179,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.28006443739788,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.317679850154974,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.35535876897961,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.39310130108902,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.43090755388145,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.46877763493648,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.506711652015305,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.544709713061057,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.582771926199108,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.620898399737378,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.65908924216664,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.697344562160836,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.735664468577387,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.774049070457483,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.81249847702642,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.851012797693897,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.88959214205433,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.928236619887155,-1.3463090044622958,v15_faithful,none,V16.0-operative
22.96694634115716,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.005721416014783,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.044561954796425,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.083468068024768,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.122439866409092,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.16147746084559,-1.3463090044622958,v15_faithful,none,V16.0-operative
23.20058096241767,-1.3463090044622958,v15_faithful,none,V16.0-operative
