frequency_hz,eq_observed_detail_db,eq_faithful_db,eq_faithful_fit_db,pipeline_version
29.931023695460798,-1.1993373956748092,-1.062166854853188,1.4768432491053967,V15.0-faithful
29.981556215854113,-1.1982871574313891,-1.0611166166097679,1.476515741679089,V15.0-faithful
30.032174050256177,-1.197237391145929,-1.0600668503243078,1.4761882342527817,V15.0-faithful
30.08287734270255,-1.1961876248604686,-1.0590170840388473,1.475860726826474,V15.0-faithful
30.133666237471967,-1.195137858575008,-1.0579673177533868,1.4755332194001667,V15.0-faithful
30.18454087908676,-1.194088092289548,-1.0569175514679268,1.475205711973859,V15.0-faithful
30.23550141231325,-1.181122163382789,-1.0439516225611678,1.4748782045475515,V15.0-faithful
30.286547982162165,-1.1659871085478677,-1.0288165677262464,1.474550697121244,V15.0-faithful
30.33768073388906,-1.1508520537129505,-1.0136815128913292,1.4742231896949365,V15.0-faithful
30.38889981299472,-1.1357169988780291,-0.9985464580564078,1.473895682268629,V15.0-faithful
30.44020536522558,-1.120581944043108,-0.9834114032214867,1.4735681748423215,V15.0-faithful
30.491597536574144,-1.113995914623497,-0.9768253738018757,1.473240667416014,V15.0-faithful
30.54307647327939,-1.1100960161969278,-0.9729254753753065,1.4729131599897065,V15.0-faithful
30.594642321827184,-1.1061961177703583,-0.969025576948737,1.472585652563399,V15.0-faithful
30.646295228950716,-1.1022962193437897,-0.9651256785221685,1.4722581451370915,V15.0-faithful
30.698035341630906,-1.0983963209172203,-0.961225780095599,1.471930637710784,V15.0-faithful
30.749862807096815,-1.0950376570417408,-0.9578671162201196,1.4716031302844763,V15.0-faithful
30.801777772826068,-1.0919385979898368,-0.9547680571682156,1.471275622858169,V15.0-faithful
30.853780386545285,-1.088839538937932,-0.9516689981163107,1.4709481154318613,V15.0-faithful
30.905870796230484,-1.085740479886027,-0.9485699390644058,1.470354934061791,V15.0-faithful
30.958049150107524,-1.082641420834123,-0.9454708800125018,1.4696415221606545,V15.0-faithful
31.010315596652493,-1.0812274730658593,-0.944056932244238,1.468928110259518,V15.0-faithful
31.062670284592176,-1.080980904749215,-0.9438103639275937,1.4682146983583815,V15.0-faithful
31.11511336290443,-1.0807343364325708,-0.9435637956109495,1.467501286457245,V15.0-faithful
31.167644980818647,-1.0804877681159264,-0.9433172272943051,1.4667878745561085,V15.0-faithful
31.220265287816158,-1.0802411997992822,-0.943070658977661,1.466074462654972,V15.0-faithful
31.272974433630658,-1.0801148410773693,-0.942944300255748,1.4653610507538355,V15.0-faithful
31.32577256824865,-1.0801059973050962,-0.9429354564834749,1.464647638852699,V15.0-faithful
31.37865984190984,-1.0800971535328228,-0.9429266127112015,1.4639342269515625,V15.0-faithful
31.4316364051076,-1.0800883097605494,-0.9429177689389281,1.463220815050426,V15.0-faithful
31.484702408589374,-1.080079465988276,-0.9429089251666547,1.4625074031492895,V15.0-faithful
31.537858003357115,-1.0800706260576183,-0.942900085235997,1.461793991248153,V15.0-faithful
31.591103340667708,-1.0800617914193407,-0.9428912505977194,1.4610805793470165,V15.0-faithful
31.64443857203341,-1.0800529567810633,-0.942882415959442,1.46036716744588,V15.0-faithful
31.69786384922227,-1.0800441221427857,-0.9428735813211644,1.4596537555447435,V15.0-faithful
31.751379324258572,-1.0800352875045083,-0.942864746682887,1.458940343643607,V15.0-faithful
31.804985149423263,-1.080026455927987,-0.9428559151063658,1.4582269317424705,V15.0-faithful
31.85868147725438,-1.0800176304156315,-0.9428470895940102,1.457513519841334,V15.0-faithful
31.912468460547494,-1.0800088049032757,-0.9428382640816544,1.4568001079401975,V15.0-faithful
31.96634625235614,-1.0799999793909199,-0.9428294385692986,1.456086696039061,V15.0-faithful
32.02031500599225,-1.0799911538785643,-0.942820613056943,1.4553732841379245,V15.0-faithful
32.074374875026606,-1.0799823306494818,-0.9428117898278605,1.454659872236788,V15.0-faithful
32.128526013289246,-1.0799735142549818,-0.9428029734333605,1.4539464603356516,V15.0-faithful
32.18276857486992,-1.0799646978604818,-0.9427941570388605,1.453233048434515,V15.0-faithful
