setup,band,center_hz,gain_db,frequency_hz,contribution_db
Bajo,5,18000,-4.0,566.0731799987633,-0.09699608194081069
Bajo,5,18000,-4.0,568.1204776084868,-0.0976765804359065
Bajo,5,18000,-4.0,570.1751796098171,-0.09836169548008586
Bajo,5,18000,-4.0,572.2373127819656,-0.0990514561793819
Bajo,5,18000,-4.0,574.3069040009943,-0.09974589179228514
Bajo,5,18000,-4.0,576.3839802401681,-0.10044503173010193
Bajo,5,18000,-4.0,578.4685685703048,-0.10114890555729825
Bajo,5,18000,-4.0,580.5606961601276,-0.10185754299183686
Bajo,5,18000,-4.0,582.6603902766209,-0.10257097390551569
Bajo,5,18000,-4.0,584.7676782853845,-0.103289228324289
Bajo,5,18000,-4.0,586.8825876509895,-0.10401233642859305
Bajo,5,18000,-4.0,589.0051459373385,-0.10474032855364909
Bajo,5,18000,-4.0,591.1353808080228,-0.10547323518977579
Bajo,5,18000,-4.0,593.2733200266833,-0.10621108698268504
Bajo,5,18000,-4.0,595.4189914573736,-0.10695391473377047
Bajo,5,18000,-4.0,597.5724230649222,-0.10770174940039062
Bajo,5,18000,-4.0,599.733642915296,-0.10845462209613912
Bajo,5,18000,-4.0,601.9026791759679,-0.10921256409112241
Bajo,5,18000,-4.0,604.0795601162839,-0.10997560681220106
Bajo,5,18000,-4.0,606.264314107829,-0.11074378184325634
Bajo,5,18000,-4.0,608.4569696248,-0.11151712092541821
Bajo,5,18000,-4.0,610.6575552443755,-0.11229565595730623
Bajo,5,18000,-4.0,612.8660996470871,-0.11307941899525047
Bajo,5,18000,-4.0,615.0826316171953,-0.11386844225350386
Bajo,5,18000,-4.0,617.3071800430636,-0.11466275810445214
Bajo,5,18000,-4.0,619.5397739175341,-0.11546239907880762
Bajo,5,18000,-4.0,621.7804423383076,-0.11626739786579579
Bajo,5,18000,-4.0,624.029214508321,-0.11707778731333185
Bajo,5,18000,-4.0,626.2861197361281,-0.11789360042819227
Bajo,5,18000,-4.0,628.5511874362824,-0.11871487037616524
Bajo,5,18000,-4.0,630.8244471297202,-0.11954163048220393
Bajo,5,18000,-4.0,633.1059284441443,-0.12037391423055634
Bajo,5,18000,-4.0,635.395661114412,-0.12121175526489737
Bajo,5,18000,-4.0,637.6936749829215,-0.12205518738844257
Bajo,5,18000,-4.0,640.0,-0.12290424456404979
Bajo,5,18000,-4.0,642.314666224296,-0.12375896091431526
Bajo,5,18000,-4.0,644.6377038231707,-0.12461937072165245
Bajo,5,18000,-4.0,646.9691430730883,-0.12548550842836656
Bajo,5,18000,-4.0,649.309014360015,-0.12635740863670958
Bajo,5,18000,-4.0,651.6573481798125,-0.12723510610893055
Bajo,5,18000,-4.0,654.0141751386346,-0.12811863576730403
Bajo,5,18000,-4.0,656.3795259533289,-0.12900803269415834
Bajo,5,18000,-4.0,658.753431451835,-0.1299033321318851
Bajo,5,18000,-4.0,661.1359225735862,-0.13080456948293126
Bajo,5,18000,-4.0,663.5270303699142,-0.13171178030979275
Bajo,5,18000,-4.0,665.9267860044532,-0.13262500033497182
Bajo,5,18000,-4.0,668.3352207535448,-0.13354426544094933
Bajo,5,18000,-4.0,670.7523660066475,-0.13446961167012117
Bajo,5,18000,-4.0,673.1782532667454,-0.1354010752247286
Bajo,5,18000,-4.0,675.6129141507565,-0.13633869246677868
Bajo,5,18000,-4.0,678.0563803899488,-0.13728249991794472
Bajo,5,18000,-4.0,680.508683830351,-0.138232534259454
Bajo,5,18000,-4.0,682.9698564331671,-0.13918883233196117
Bajo,5,18000,-4.0,685.4399302751956,-0.1401514311354115
Bajo,5,18000,-4.0,687.9189375492458,-0.1411203678288759
Bajo,5,18000,-4.0,690.4069105645567,-0.14209567973038853
Bajo,5,18000,-4.0,692.9038817472199,-0.1430774043167537
Bajo,5,18000,-4.0,695.4098836406014,-0.14406557922334562
Bajo,5,18000,-4.0,697.924948905765,-0.14506024224388844
Bajo,5,18000,-4.0,700.4491103218988,-0.14606143133022384
Bajo,5,18000,-4.0,702.9824007867437,-0.14706918459205995
Bajo,5,18000,-4.0,705.5248533170181,-0.1480835402966962
Bajo,5,18000,-4.0,708.0765010488531,-0.14910453686875055
Bajo,5,18000,-4.0,710.6373772382217,-0.15013221288984935
Bajo,5,18000,-4.0,713.2075152613711,-0.15116660709830748
Bajo,5,18000,-4.0,715.7869486152613,-0.15220775838879833
Bajo,5,18000,-4.0,718.3757109179988,-0.15325570581199513
Bajo,5,18000,-4.0,720.9738359092748,-0.1543104885741964
Bajo,5,18000,-4.0,723.5813574508068,-0.15537214603693872
Bajo,5,18000,-4.0,726.1983095267785,-0.15644071771658494
Bajo,5,18000,-4.0,728.8247262442826,-0.1575162432838983
Bajo,5,18000,-4.0,731.4606418337662,-0.1585987625635918
Bajo,5,18000,-4.0,734.1060906494771,-0.15968831553386487
Bajo,5,18000,-4.0,736.7611071699089,-0.1607849423259145
Bajo,5,18000,-4.0,739.4257259982545,-0.1618886832234309
Bajo,5,18000,-4.0,742.0999818628547,-0.16299957866206957
Bajo,5,18000,-4.0,744.7839096176496,-0.16411766922890644
Bajo,5,18000,-4.0,747.4775442426359,-0.1652429956618692
Bajo,5,18000,-4.0,750.1809208443211,-0.16637559884915457
Bajo,5,18000,-4.0,752.89407465618,-0.16751551982861068
Bajo,5,18000,-4.0,755.6170410391165,-0.16866279978711415
Bajo,5,18000,-4.0,758.349855481923,-0.1698174800599126
Bajo,5,18000,-4.0,761.0925536017414,-0.17097960212995644
Bajo,5,18000,-4.0,763.8451711445309,-0.1721492076271949
Bajo,5,18000,-4.0,766.6077439855313,-0.17332633832786895
Bajo,5,18000,-4.0,769.38030812973,-0.1745110361537563
Bajo,5,18000,-4.0,772.1628997123338,-0.17570334317141623
Bajo,5,18000,-4.0,774.9555549992385,-0.17690330159140372
Bajo,5,18000,-4.0,777.7583103875002,-0.17811095376744895
Bajo,5,18000,-4.0,780.5712024058118,-0.17932634219562957
Bajo,5,18000,-4.0,783.3942677149796,-0.18054950951351137
Bajo,5,18000,-4.0,786.2275431083968,-0.18178049849926295
Bajo,5,18000,-4.0,789.0710655125285,-0.18301935207074926
Bajo,5,18000,-4.0,791.9248719873904,-0.1842661132845955
Bajo,5,18000,-4.0,794.7889997270297,-0.18552082533523637
Bajo,5,18000,-4.0,797.6634860600145,-0.18678353155392122
Bajo,5,18000,-4.0,800.5483684499172,-0.18805427540771674
Bajo,5,18000,-4.0,803.4436844958022,-0.18933310049846286
Bajo,5,18000,-4.0,806.3494719327186,-0.1906200505617174
Bajo,5,18000,-4.0,809.2657686321905,-0.19191516946566245
Bajo,5,18000,-4.0,812.1926126027092,-0.19321850120998993
Bajo,5,18000,-4.0,815.1300419902316,-0.194530089924766
Bajo,5,18000,-4.0,818.0780950786757,-0.19584997986925234
Bajo,5,18000,-4.0,821.0368102904181,-0.19717821543071143
Bajo,5,18000,-4.0,824.0062261867979,-0.19851484112318696
Bajo,5,18000,-4.0,826.9863814686177,-0.19985990158624012
Bajo,5,18000,-4.0,829.9773149766462,-0.20121344158367346
Bajo,5,18000,-4.0,832.9790656921282,-0.2025755060022197
Bajo,5,18000,-4.0,835.9916727372901,-0.20394613985019755
Bajo,5,18000,-4.0,839.0151753758493,-0.20532538825614424
Bajo,5,18000,-4.0,842.0496130135278,-0.2067132964674172
Bajo,5,18000,-4.0,845.095025198566,-0.20810990984875705
Bajo,5,18000,-4.0,848.1514516222344,-0.2095152738808378
Bajo,5,18000,-4.0,851.2189321193558,-0.21092943415877
Bajo,5,18000,-4.0,854.2975066688222,-0.21235243639057658
Bajo,5,18000,-4.0,857.3872153941138,-0.21378432639564743
Bajo,5,18000,-4.0,860.4880985638265,-0.2152251501031491
Bajo,5,18000,-4.0,863.6001965921935,-0.2166749535504102
Bajo,5,18000,-4.0,866.7235500396113,-0.2181337828812732
Bajo,5,18000,-4.0,869.8581996131719,-0.21960168434441707
Bajo,5,18000,-4.0,873.0041861671906,-0.2210787042916365
Bajo,5,18000,-4.0,876.1615507037379,-0.2225648891761048
Bajo,5,18000,-4.0,879.3303343731769,-0.22406028555058988
Bajo,5,18000,-4.0,882.5105784746971,-0.22556494006563893
Bajo,5,18000,-4.0,885.7023244568525,-0.2270788994677394
Bajo,5,18000,-4.0,888.9056139181038,-0.2286022105974284
Bajo,5,18000,-4.0,892.1204886073598,-0.23013492038739158
Bajo,5,18000,-4.0,895.3469904245192,-0.23167707586049743
Bajo,5,18000,-4.0,898.5851614210205,-0.23322872412782594
Bajo,5,18000,-4.0,901.835043800388,-0.2347899123866423
Bajo,5,18000,-4.0,905.0966799187808,-0.23636068791834333
Bajo,5,18000,-4.0,908.3701122855472,-0.23794109808636837
Bajo,5,18000,-4.0,911.6553835637784,-0.2395311903340705
Bajo,5,18000,-4.0,914.9525365708608,-0.24113101218255534
Bajo,5,18000,-4.0,918.26161427904,-0.2427406112284804
Bajo,5,18000,-4.0,921.582659815977,-0.24436003514181823
Bajo,5,18000,-4.0,924.91571646531,-0.24598933166358417
Bajo,5,18000,-4.0,928.2608276672206,-0.24762854860352684
Bajo,5,18000,-4.0,931.618037019,-0.24927773383777857
Bajo,5,18000,-4.0,934.987388275614,-0.25093693530646727
Bajo,5,18000,-4.0,938.3689253502772,-0.25260620101129716
Bajo,5,18000,-4.0,941.7626923150236,-0.25428557901308024
Bajo,5,18000,-4.0,945.1687334012796,-0.25597511742923984
Bajo,5,18000,-4.0,948.5870930004432,-0.25767486443127086
Bajo,5,18000,-4.0,952.0178156644616,-0.2593848682421558
Bajo,5,18000,-4.0,955.4609461064094,-0.2611051771337502
Bajo,5,18000,-4.0,958.916529201076,-0.26283583942412375
Bajo,5,18000,-4.0,962.3846099855468,-0.26457690347486496
Bajo,5,18000,-4.0,965.8652336597906,-0.2663284176883351
Bajo,5,18000,-4.0,969.3584455872502,-0.2680904305048987
Bajo,5,18000,-4.0,972.8642912954336,-0.26986299040010214
Bajo,5,18000,-4.0,976.3828164765044,-0.27164614588181313
Bajo,5,18000,-4.0,979.9140669878816,-0.2734399454873171
Bajo,5,18000,-4.0,983.4580888528344,-0.27524443778038377
Bajo,5,18000,-4.0,987.014928261082,-0.2770596713482764
Bajo,5,18000,-4.0,990.5846315693976,-0.27888569479873027
Bajo,5,18000,-4.0,994.1672453022117,-0.28072255675688607
Bajo,5,18000,-4.0,997.7628161522156,-0.28257030586217935
Bajo,5,18000,-4.0,1001.3713909809752,-0.28442899076519557
Bajo,5,18000,-4.0,1004.9930168195384,-0.28629866012446803
Bajo,5,18000,-4.0,1008.6277408690472,-0.2881793626032511
Bajo,5,18000,-4.0,1012.275610501356,-0.2900711468662355
Bajo,5,18000,-4.0,1015.936673259648,-0.29197406157622807
Bajo,5,18000,-4.0,1019.6109768590508,-0.29388815539079005
Bajo,5,18000,-4.0,1023.2985691872652,-0.2958134769588276
Bajo,5,18000,-4.0,1026.9994983051852,-0.29775007491713906
Bajo,5,18000,-4.0,1030.7138124475227,-0.2996979978869194
Bajo,5,18000,-4.0,1034.441560023441,-0.30165729447022616
Bajo,5,18000,-4.0,1038.1827896171833,-0.3036280132463948
Bajo,5,18000,-4.0,1041.9375499887026,-0.3056102027684093
Bajo,5,18000,-4.0,1045.7058900743036,-0.3076039115592339
Bajo,5,18000,-4.0,1049.4878589872771,-0.3096091881080989
Bajo,5,18000,-4.0,1053.2835060185375,-0.31162608086673765
Bajo,5,18000,-4.0,1057.0928806372708,-0.3136546382455877
Bajo,5,18000,-4.0,1060.916032491576,-0.3156949086099378
Bajo,5,18000,-4.0,1064.7530114091112,-0.31774694027603834
Bajo,5,18000,-4.0,1068.6038673977462,-0.31981078150715997
Bajo,5,18000,-4.0,1072.4686506462122,-0.32188648050961116
Bajo,5,18000,-4.0,1076.3474115247543,-0.3239740854287112
Bajo,5,18000,-4.0,1080.2402005857934,-0.32607364434471625
Bajo,5,18000,-4.0,1084.1470685645795,-0.3281852052687054
Bajo,5,18000,-4.0,1088.068066379855,-0.33030881613840757
Bajo,5,18000,-4.0,1092.0032451345185,-0.3324445248140056
Bajo,5,18000,-4.0,1095.952656116292,-0.3345923790738703
Bajo,5,18000,-4.0,1099.9163507983858,-0.33675242661027127
Bajo,5,18000,-4.0,1103.8943808401734,-0.3389247150250234
Bajo,5,18000,-4.0,1107.886798087863,-0.3411092918251083
Bajo,5,18000,-4.0,1111.893654575172,-0.3433062044182289
Bajo,5,18000,-4.0,1115.915002524007,-0.34551550010833315
Bajo,5,18000,-4.0,1119.950894345145,-0.3477372260910918
Bajo,5,18000,-4.0,1124.0013826389118,-0.34997142944932086
Bajo,5,18000,-4.0,1128.066520195875,-0.35221815714836985
Bajo,5,18000,-4.0,1132.1463599975266,-0.35447745603146236
Bajo,5,18000,-4.0,1136.2409552169736,-0.3567493728149824
Bajo,5,18000,-4.0,1140.350359219634,-0.35903395408372923
Bajo,5,18000,-4.0,1144.474625563931,-0.36133124628612223
Bajo,5,18000,-4.0,1148.613808001989,-0.3636412957293511
Bajo,5,18000,-4.0,1152.767960480336,-0.3659641485744964
Bajo,5,18000,-4.0,1156.9371371406096,-0.36829985083159955
Bajo,5,18000,-4.0,1161.1213923202552,-0.37064844835467714
Bajo,5,18000,-4.0,1165.3207805532418,-0.3730099868367166
Bajo,5,18000,-4.0,1169.535356570769,-0.37538451180460014
Bajo,5,18000,-4.0,1173.765175301979,-0.37777206861399487
Bajo,5,18000,-4.0,1178.010291874677,-0.38017270244420864
Bajo,5,18000,-4.0,1182.2707616160455,-0.3825864582929914
Bajo,5,18000,-4.0,1186.546640053367,-0.38501338097128684
Bajo,5,18000,-4.0,1190.8379829147473,-0.38745351509795967
Bajo,5,18000,-4.0,1195.1448461298444,-0.38990690509445824
Bajo,5,18000,-4.0,1199.467285830592,-0.3923735951794569
Bajo,5,18000,-4.0,1203.805358351936,-0.3948536293634289
Bajo,5,18000,-4.0,1208.1591202325678,-0.39734705144320215
Bajo,5,18000,-4.0,1212.528628215658,-0.39985390499645546
Bajo,5,18000,-4.0,1216.9139392496,-0.40237423337617917
Bajo,5,18000,-4.0,1221.315110488751,-0.4049080797050977
Bajo,5,18000,-4.0,1225.7321992941745,-0.4074554868700406
Bajo,5,18000,-4.0,1230.1652632343903,-0.4100164975162822
Bajo,5,18000,-4.0,1234.6143600861271,-0.4125911540418361
Bajo,5,18000,-4.0,1239.0795478350683,-0.41517949859170433
Bajo,5,18000,-4.0,1243.5608846766152,-0.4177815730521011
Bajo,5,18000,-4.0,1248.058429016642,-0.42039741904461975
Bajo,5,18000,-4.0,1252.572239472256,-0.4230270779203677
Bajo,5,18000,-4.0,1257.1023748725647,-0.4256705907540675
Bajo,5,18000,-4.0,1261.6488942594403,-0.42832799833811197
Bajo,5,18000,-4.0,1266.2118568882886,-0.43099934117657845
Bajo,5,18000,-4.0,1270.791322228824,-0.4336846594792168
Bajo,5,18000,-4.0,1275.387349965843,-0.4363839931553943
Bajo,5,18000,-4.0,1280.0,-0.4390973818079934
Bajo,5,18000,-4.0,1284.629332448592,-0.441824864727293
Bajo,5,18000,-4.0,1289.2754076463414,-0.44456648088479944
Bajo,5,18000,-4.0,1293.9382861461766,-0.44732226892704513
Bajo,5,18000,-4.0,1298.61802872003,-0.4500922671693542
Bajo,5,18000,-4.0,1303.314696359625,-0.45287651358957726
Bajo,5,18000,-4.0,1308.0283502772693,-0.45567504582177853
Bajo,5,18000,-4.0,1312.7590519066578,-0.4584879011499124
Bajo,5,18000,-4.0,1317.50686290367,-0.4613151165014448
Bajo,5,18000,-4.0,1322.2718451471724,-0.46415672844095424
Bajo,5,18000,-4.0,1327.0540607398284,-0.4670127731637058
Bajo,5,18000,-4.0,1331.8535720089064,-0.46988328648918215
Bajo,5,18000,-4.0,1336.6704415070897,-0.47276830385459134
Bajo,5,18000,-4.0,1341.504732013295,-0.4756678603083495
Bajo,5,18000,-4.0,1346.3565065334908,-0.4785819905035259
Bajo,5,18000,-4.0,1351.225828301513,-0.4815107286912641
Bajo,5,18000,-4.0,1356.1127607798976,-0.48445410871418004
Bajo,5,18000,-4.0,1361.017367660702,-0.48741216399972653
Bajo,5,18000,-4.0,1365.9397128663345,-0.4903849275535363
Bajo,5,18000,-4.0,1370.8798605503912,-0.4933724319527354
Bajo,5,18000,-4.0,1375.8378750984916,-0.49637470933924477
Bajo,5,18000,-4.0,1380.8138211291134,-0.499391791413041
Bajo,5,18000,-4.0,1385.8077634944398,-0.5024237094254059
Bajo,5,18000,-4.0,1390.8197672812028,-0.5054704941721537
Bajo,5,18000,-4.0,1395.84989781153,-0.508532175986835
Bajo,5,18000,-4.0,1400.8982206437977,-0.5116087847339147
Bajo,5,18000,-4.0,1405.9648015734874,-0.5147003498019516
Bajo,5,18000,-4.0,1411.0497066340365,-0.5178069000967281
Bajo,5,18000,-4.0,1416.153002097706,-0.520928464034393
Bajo,5,18000,-4.0,1421.2747544764434,-0.5240650695345718
Bajo,5,18000,-4.0,1426.4150305227422,-0.527216744013458
Bajo,5,18000,-4.0,1431.5738972305226,-0.5303835143769092
Bajo,5,18000,-4.0,1436.7514218359977,-0.5335654070135094
Bajo,5,18000,-4.0,1441.9476718185497,-0.5367624477876262
Bajo,5,18000,-4.0,1447.1627149016135,-0.5399746620324618
Bajo,5,18000,-4.0,1452.396619053557,-0.5432020745430919
Bajo,5,18000,-4.0,1457.6494524885652,-0.5464447095694842
Bajo,5,18000,-4.0,1462.9212836675324,-0.5497025908095224
Bajo,5,18000,-4.0,1468.2121812989542,-0.5529757414020213
Bajo,5,18000,-4.0,1473.5222143398178,-0.5562641839197305
Bajo,5,18000,-4.0,1478.851451996509,-0.5595679403623315
Bajo,5,18000,-4.0,1484.1999637257095,-0.5628870321494434
Bajo,5,18000,-4.0,1489.567819235299,-0.5662214801136121
Bajo,5,18000,-4.0,1494.9550884852715,-0.5695713044933055
Bajo,5,18000,-4.0,1500.3618416886422,-0.5729365249259097
Bajo,5,18000,-4.0,1505.78814931236,-0.5763171604407223
Bajo,5,18000,-4.0,1511.234082078233,-0.5797132294519465
Bajo,5,18000,-4.0,1516.699710963846,-0.5831247497517009
Bajo,5,18000,-4.0,1522.1851072034829,-0.5865517385030131
Bajo,5,18000,-4.0,1527.6903422890618,-0.5899942122328422
Bajo,5,18000,-4.0,1533.2154879710629,-0.5934521868250916
Bajo,5,18000,-4.0,1538.76061625946,-0.596925677513638
Bajo,5,18000,-4.0,1544.3257994246676,-0.6004146988753744
Bajo,5,18000,-4.0,1549.911109998477,-0.6039192648232513
Bajo,5,18000,-4.0,1555.5166207750003,-0.6074393885993453
Bajo,5,18000,-4.0,1561.1424048116237,-0.6109750827679318
Bajo,5,18000,-4.0,1566.7885354299592,-0.614526359208581
Bajo,5,18000,-4.0,1572.4550862167937,-0.618093229109258
Bajo,5,18000,-4.0,1578.142131025057,-0.621675702959463
Bajo,5,18000,-4.0,1583.8497439747807,-0.6252737905433635
Bajo,5,18000,-4.0,1589.5779994540594,-0.6288875009329747
Bajo,5,18000,-4.0,1595.326972120029,-0.6325168424813415
Bajo,5,18000,-4.0,1601.0967368998345,-0.6361618228157617
Bajo,5,18000,-4.0,1606.8873689916045,-0.6398224488310134
Bajo,5,18000,-4.0,1612.6989438654373,-0.6434987266826359
Bajo,5,18000,-4.0,1618.531537264381,-0.6471906617802198
Bajo,5,18000,-4.0,1624.3852252054185,-0.6508982587807299
Bajo,5,18000,-4.0,1630.2600839804632,-0.654621521581872
Bajo,5,18000,-4.0,1636.1561901573514,-0.6583604533154758
Bajo,5,18000,-4.0,1642.0736205808362,-0.6621150563409237
Bajo,5,18000,-4.0,1648.0124523735958,-0.6658853322386128
Bajo,5,18000,-4.0,1653.9727629372353,-0.669671281803459
Bajo,5,18000,-4.0,1659.9546299532924,-0.6734729050384259
Bajo,5,18000,-4.0,1665.9581313842564,-0.6772902011481212
Bajo,5,18000,-4.0,1671.98334547458,-0.6811231685324036
Bajo,5,18000,-4.0,1678.0303507516985,-0.6849718047800636
Bajo,5,18000,-4.0,1684.0992260270557,-0.6888361066625305
Bajo,5,18000,-4.0,1690.190050397132,-0.6927160701276378
Bajo,5,18000,-4.0,1696.3029032444688,-0.6966116902934265
Bajo,5,18000,-4.0,1702.4378642387117,-0.7005229614420171
Bajo,5,18000,-4.0,1708.5950133376443,-0.7044498770135181
Bajo,5,18000,-4.0,1714.7744307882276,-0.7083924295999883
Bajo,5,18000,-4.0,1720.976197127653,-0.7123506109394766
Bajo,5,18000,-4.0,1727.200393184387,-0.7163244119100876
Bajo,5,18000,-4.0,1733.4471000792223,-0.7203138225241329
Bajo,5,18000,-4.0,1739.7163992263438,-0.7243188319223315
Bajo,5,18000,-4.0,1746.0083723343812,-0.7283394283680704
Bajo,5,18000,-4.0,1752.323101407476,-0.7323755992417385
Bajo,5,18000,-4.0,1758.6606687463538,-0.7364273310351181
Bajo,5,18000,-4.0,1765.0211569493945,-0.7404946093458542
Bajo,5,18000,-4.0,1771.404648913705,-0.7445774188719774
Bajo,5,18000,-4.0,1777.8112278362075,-0.7486757434065162
Bajo,5,18000,-4.0,1784.2409772147196,-0.7527895658321725
Bajo,5,18000,-4.0,1790.6939808490383,-0.7569188681160635
Bajo,5,18000,-4.0,1797.170322842041,-0.7610636313045673
Bajo,5,18000,-4.0,1803.670087600776,-0.7652238355182108
Bajo,5,18000,-4.0,1810.1933598375615,-0.7693994599466656
Bajo,5,18000,-4.0,1816.7402245710944,-0.7735904828438118
Bajo,5,18000,-4.0,1823.3107671275568,-0.777796881522892
Bajo,5,18000,-4.0,1829.9050731417217,-0.78201863235174
Bajo,5,18000,-4.0,1836.52322855808,-0.7862557107481117
Bajo,5,18000,-4.0,1843.165319631954,-0.7905080911750871
Bajo,5,18000,-4.0,1849.83143293062,-0.7947757471365757
Bajo,5,18000,-4.0,1856.5216553344408,-0.7990586511729082
Bajo,5,18000,-4.0,1863.236074038,-0.8033567748565247
Bajo,5,18000,-4.0,1869.974776551228,-0.8076700887877495
Bajo,5,18000,-4.0,1876.7378507005544,-0.8119985625906752
Bajo,5,18000,-4.0,1883.5253846300477,-0.8163421649091389
Bajo,5,18000,-4.0,1890.3374668025592,-0.8207008634027937
Bajo,5,18000,-4.0,1897.1741860008865,-0.8250746247432962
Bajo,5,18000,-4.0,1904.035631328923,-0.82946341461058
Bajo,5,18000,-4.0,1910.9218922128189,-0.8338671976892488
Bajo,5,18000,-4.0,1917.833058402152,-0.838285937665072
Bajo,5,18000,-4.0,1924.7692199710937,-0.8427195972215816
Bajo,5,18000,-4.0,1931.7304673195813,-0.8471681380367908
Bajo,5,18000,-4.0,1938.7168911745005,-0.8516315207800179
Bajo,5,18000,-4.0,1945.7285825908675,-0.8561097051088216
Bajo,5,18000,-4.0,1952.765632953009,-0.8606026496660582
Bajo,5,18000,-4.0,1959.8281339757632,-0.8651103120770496
Bajo,5,18000,-4.0,1966.9161777056688,-0.8696326489468681
Bajo,5,18000,-4.0,1974.029856522164,-0.8741696158577493
Bajo,5,18000,-4.0,1981.1692631387957,-0.8787211673666133
Bajo,5,18000,-4.0,1988.334490604423,-0.883287257002725
Bajo,5,18000,-4.0,1995.5256323044316,-0.8878678372654575
Bajo,5,18000,-4.0,2002.7427819619504,-0.8924628596222023
Bajo,5,18000,-4.0,2009.986033639077,-0.8970722745063932
Bajo,5,18000,-4.0,2017.2554817380949,-0.901696031315662
Bajo,5,18000,-4.0,2024.5512210027125,-0.9063340784101259
Bajo,5,18000,-4.0,2031.873346519296,-0.9109863631108029
Bajo,5,18000,-4.0,2039.2219537181013,-0.915652831698164
Bajo,5,18000,-4.0,2046.5971383745305,-0.9203334294108151
Bajo,5,18000,-4.0,2053.9989966103703,-0.9250281004443189
Bajo,5,18000,-4.0,2061.427624895045,-0.9297367879501468
Bajo,5,18000,-4.0,2068.883120046882,-0.9344594340347779
Bajo,5,18000,-4.0,2076.3655792343666,-0.9391959797589302
Bajo,5,18000,-4.0,2083.875099977405,-0.9439463651369302
Bajo,5,18000,-4.0,2091.4117801486072,-0.9487105291362343
