frequency_hz,delta_db,n_eff
108.23390530929277,-1.0716099572205626,362.0893881262092
108.41663651431064,-1.0720380738484645,363.53438950976636
108.59967622425765,-1.0724644477380199,364.9766008973294
108.78302495998238,-1.0728890985072443,366.41418161795434
108.9666832432128,-1.0733120465409658,367.8452500689305
109.15065159655765,-1.0737333169687149,369.26790608956566
109.33493054350805,-1.0800432087582224,370.68022798896845
109.5195206084389,-1.0915603928557076,372.0802915546414
109.70442231661039,-1.1270200949008928,373.4661714370923
109.88963619416954,-1.1280075719846783,374.83594269284947
110.07516276815164,-1.1290183574518622,376.1876750766447
110.26100256648179,-1.130052915002711,377.51946062783003
110.44715611797638,-1.1788436063232615,378.8294047813797
110.63362395234456,-1.1838024211878861,380.1156396913324
110.82040660018986,-1.1887344367002552,381.37631851677224
111.00750459301156,-1.1936400290338331,382.6096218011105
111.19491846320633,-1.1985194915411626,383.81380124523895
111.38264874406964,-1.2033732599291966,384.9871061855115
111.57069596979733,-1.2061858615402168,386.1278787321034
111.75906067548715,-1.2069400047269543,387.2345042038429
111.94774339714021,-1.2128009680167708,388.3054442487
112.1367446716626,-1.21826073210602,389.3392445268005
112.32606503686682,-1.2238511410599024,390.33458085542287
112.5157050314734,-1.2294511559962715,391.29006498019453
112.70566519511236,-1.2306854478945024,392.20446315842014
112.8959460683248,-1.2318578557915771,393.07654643785344
113.0865481925644,-1.2728555768640384,393.90536998468946
113.27747211019897,-1.2802935913385476,394.69005900405676
113.46871836451201,-1.287344442196586,395.4296827084891
113.66028749970427,-1.3035647079213337,396.12351500613227
113.85218006089522,-1.3061386174971434,396.7709122362613
114.04439659412469,-1.3085723658317523,397.37144138014173
114.2369376463544,-1.3108714797120982,397.9245464216249
114.42980376546946,-1.3120490993916594,398.430199832517
114.62299550028001,-1.312854315937556,398.88785613821983
114.81651340052274,-1.3136238258066075,399.29764142016455
115.01035801686245,-1.3143586423739928,399.6595752496534
115.20452990089365,-1.3211587426689717,399.97383091886564
115.39902960514206,-1.3320992189023904,400.24068975280034
115.59385768306628,-1.332420887762983,400.4605287004724
115.78901468905929,-1.332722462946447,400.6338430318334
115.98450117845003,-1.3330047438634054,400.7612295943279
116.18031770750505,-1.3332684987619645,400.8433871917698
116.37646483343,-1.3335144657816265,400.88111312900094
116.57294311437131,-1.3766206374580519,400.8752994083088
116.76975310941766,-1.3786705081631188,400.8269286099875
116.9668953786017,-1.3807213985138609,400.73706949104167
117.16437048290155,-1.3827707556878115,400.606872337234
117.36217898424242,-1.3848158235752825,400.43756410445
117.56032144549825,-1.4089860252969182,400.2304433857326
117.75879843049327,-1.410062570531878,399.9868752403065
117.9576105040036,-1.4110502868975838,399.7082859205051
118.15675823175889,-1.4119526866355658,399.39615753176304
118.35624218044387,-1.4127731364065024,399.0520226597465
118.55606291770007,-1.4135148623819447,398.6774589973107
118.75622101212731,-1.4141809700575612,398.27409033341485
118.95671703328541,-1.4147743827298014,397.84355974603005
119.15755155169576,-1.415297962786834,397.38754798508836
119.35872513884296,-1.4157544147689134,396.9077635542364
119.56023836717647,-1.4161463329024648,396.4059311495651
119.76209181011218,-1.416476198015544,395.8837899320999
119.9642860420341,-1.416746375140525,395.343091780652
120.16682163829599,-1.4169591424621024,394.7855855803309
120.36969917522295,-1.417116657953161,394.2130296078314
120.57291923011307,-1.4172209872836288,393.62717662789777
120.77648238123916,-1.4172741012721963,393.029772768558
120.98038920785025,-1.417277899059643,392.4226569129153
121.18464029017339,-1.4172341332549216,391.8073533151759
121.38923620941516,-1.4171445083384167,391.1856791307671
121.59417754776342,-1.4170106924482815,390.55929332573373
121.79946488838895,-1.4168341986726611,389.92986860437946
122.00509881544708,-1.4166165003615818,389.2990471917846
122.21107991407938,-1.416358990859507,388.6684416258796
122.41740877041529,-1.4160629920493752,388.03963562485933
122.62408597157385,-1.4157297568064449,387.41418230512943
122.83111210566527,-1.4153604647291798,386.79360591274724
123.03848776179275,-1.4149562504862367,386.1793874161744
123.24621353005402,-1.414518154385215,385.57298911359294
123.45429000154307,-1.4140471946292488,384.97581836558606
123.66271776835184,-1.4135443133743946,384.38925479214026
123.87149742357192,-1.413010383141841,383.8146678243644
124.08062956129619,-1.4124462474107482,383.2533163950692
124.29011477662054,-1.411852685091491,382.70649199545056
124.49995366564556,-1.4112303982557228,382.1754289010908
124.71014682547826,-1.410580083888724,381.6613128202488
124.92069485423372,-1.4099023852745238,381.1652718791003
125.1315983510368,-1.4091978751776382,380.688428482218
125.34285791602392,-1.4084670808037387,380.23186000130437
125.55447415034466,-1.3824939964016936,379.7965939423082
125.76644765616352,-1.3337167942934522,379.38363909136694
125.97877903666168,-1.3335835242856584,378.9939040049732
126.19146889603861,-1.333446637756218,378.6283351267231
126.4045178395139,-1.3333061698108397,378.2877831922068
126.6179264733289,-1.333162161683279,377.9731005429583
126.83169540474849,-1.3330146524553168,377.68507724488063
127.04582524206279,-1.3328636601190846,377.42448651361394
127.26031659458889,-1.3327092122048452,377.1920313763818
127.47517007267261,-1.3325513284982087,376.98838719049934
127.6903862876902,-1.3323900180040638,376.81421898455835
127.9059658520501,-1.3322252939298476,376.67013025277794
128.12190937919468,-1.332057156991905,376.5566789067843
128.33821748360197,-1.3318856022328651,376.4744098096095
128.55489078078745,-1.313421699984513,376.42379787225315
128.77192988730573,-1.3130134146648078,376.40531131520794
128.9893354207524,-1.3125915394667818,376.4193590986149
129.20710799976575,-1.3121558015502193,376.46632561378175
129.42524824402844,-1.3117059073317443,376.5465532357037
129.64375677426935,-1.3110374337238302,376.66032589914647
129.86263421226542,-1.310014940101143,376.8079094287928
130.08188118084325,-1.3089747831953098,376.98952221696084
130.301498303881,-1.3079167428798908,377.2053410178096
130.52148620631013,-1.3068406150461216,377.4554973104338
130.74184551411713,-1.3057461520172686,377.74009075463226
130.96257685434534,-1.3046331075043147,378.05916279361827
131.1836808550968,-1.3035012018869652,378.4127212411488
131.40515814553396,-1.2900534460097912,378.80072480751846
131.62700935588143,-1.2871504903050817,379.2230893081412
131.84923511742784,-1.284198411548779,379.6796718205641
132.07183606252764,-1.2811963330956018,380.1702911514299
132.29481282460293,-1.2781433451367121,380.6947123556006
132.51816603814515,-1.275038492951446,381.2526489243267
132.74189633871697,-1.2718807640503755,381.843765292779
132.96600436295407,-1.237845109317011,382.46766028456756
133.190490748567,-1.2345053999504438,383.123888095568
133.41535613434291,-1.2321691604831344,383.8119421898502
133.64060116014744,-1.2317111743608655,384.53125749856986
133.86622646692652,-1.2312454022964474,385.28121308904264
134.09223269670818,-1.2307716701063058,386.0611110929489
134.31862049260437,-1.2302898063200416,386.8702105948462
134.54539049881282,-1.2297996345241613,387.7076948507681
134.77254336061898,-1.2074660807067084,388.57258825616077
135.00007972439735,-1.2068548369456762,389.464165215234
135.2280002376141,-1.2062242980986715,390.38129594963016
135.45630554882842,-1.1976944567255003,391.3229009530437
135.68499630769435,-1.1700027373993889,392.28783192938266
135.91407316496287,-1.1597376830746595,393.27487514784053
136.14353677248354,-1.1264946885148919,394.2827437985287
136.37338778320648,-1.1259122653429223,395.3100655514201
136.60362685118417,-1.1253373130223017,396.3554288507126
136.8342546315733,-1.1132371908385867,397.4173380357707
137.0652717806367,-1.0949804123725553,398.4942213729115
137.29667895574514,-1.0915814917133382,399.5844510116075
137.52847681537926,-1.0881269760722898,400.6863294575126
137.76066601913138,-1.0846153630642803,401.7981028594517
137.99324722770743,-1.0810451117918438,402.91793235572976
138.2262211029288,-1.0774146283684252,404.0439459821793
138.45958830773424,-1.0737687753307146,405.1742079675085
138.6933495061817,-1.0710425220623148,406.30671841599155
138.92750536345036,-1.0692354082884719,407.4394312626597
139.1620565458423,-1.0458974138526669,408.57027555222527
139.39700372078457,-1.045752904109383,409.69711344903556
139.63234755683104,-1.0456101662940063,410.8177962559088
139.8680887236643,-1.0387526964608396,411.93012153171946
140.10422789209758,-1.0178723796838984,413.0318971671351
140.3407657340766,-1.017328053820048,414.12085834811876
140.57770292268157,-1.0167744495595357,415.19480408699224
140.815040132129,-1.0162113305203284,416.25144977845804
141.05277803777378,-1.0157123696499446,417.2885951602449
141.2909173161109,-1.0156289710858126,418.3040093555264
141.5294586447775,-1.0003361534537485,419.2955191512991
141.7684027025548,-0.9996310408516633,420.260895647822
142.00775016937,-0.9989135488776132,421.19810426958446
142.24750172629825,-0.9981833597014652,422.104989065187
142.48765805556448,-0.9969347024545347,422.97981794315376
142.7282198405455,-0.9938407268480222,423.8201972515806
142.96918776577178,-0.9873580963534052,424.6244854832072
143.21056251692957,-0.9862993311649457,425.39089089389586
143.45234478086272,-0.98552473017208,426.1177304950069
143.69453524557468,-0.9847365494223534,426.8034307917609
143.93713460023045,-0.9839344240376122,427.44653636104886
144.18014353515855,-0.9789042073633673,428.0456840757963
144.423562741853,-0.9715647658061958,428.5996710790558
144.66739291297523,-0.9483656115580693,429.1074159867073
144.91163474235614,-0.9218756836821131,429.5679538681961
145.15628892499802,-0.9191972867966598,429.9805185296629
145.40135615707646,-0.916472117695549,430.3444624189283
145.64683713594246,-0.9136990800634388,430.6592727296939
145.89273256012436,-0.8324082844652937,430.9246572933453
146.13904312932982,-0.820045757563754,431.14042703951856
146.3857695444478,-0.8192906046892628,431.30655827191947
146.63291250755063,-0.818554462499771,431.42320352413026
146.8804727218958,-0.8044256462269327,431.4907067029498
147.12845089192828,-0.7957292045268255,431.5095116161136
147.37684772328228,-0.7516440625020882,431.4802851240855
147.6256639227833,-0.7193487006777485,431.4037822174557
147.8749001984502,-0.7186950103319797,431.2809434588047
148.12455725949727,-0.7180581803153764,431.1128117285278
148.37463581633597,-0.6788008096299294,430.90059430949157
148.62513658057736,-0.6723183863909755,430.6457505041391
148.8760602650338,-0.6657298019263624,430.34976878520996
149.12740758372107,-0.6590324756499788,430.0141830931241
149.3791792518605,-0.616059192132969,429.6407096990704
149.63137598588088,-0.615164253609111,429.23112787201535
149.88399850342054,-0.6142551766650083,428.7873626297589
150.13704752332941,-0.6070648232126182,428.31140126831195
150.3905237656711,-0.6065983501667652,427.80528211363946
150.6444279517248,-0.6061244773880928,427.27106863103546
150.89876080398753,-0.6056430884085384,426.71099244329037
151.15352304617608,-0.6035711689892526,426.12738442579723
151.40871540322902,-0.6013971420705887,425.52238542902785
151.66433860130897,-0.5993173281712953,424.8982773294019
151.92039336780437,-0.5988700148323097,424.2573523102884
152.17688043133182,-0.5986083142363815,423.6019083566338
152.433800521738,-0.5983503173473713,422.9342452190789
152.69115437010183,-0.5980214707626503,422.25663611702447
152.94894270873644,-0.5969653361764704,421.5713529901492
153.2071662711914,-0.596470349409492,420.88062058330746
153.46582579225466,-0.5959977092601388,420.18664648722535
153.72492200795477,-0.5955466610954825,419.4915805830728
153.9844556555629,-0.5836870668415706,418.797532718268
154.24442747359493,-0.580046048366249,418.10654168557136
154.50483820181358,-0.576364614310221,417.42059336176686
154.76568858123056,-0.5721156249574718,416.74160987100976
155.02697935410856,-0.5676033967211502,416.0714359175483
155.28871126396348,-0.563309887746488,415.41185692570474
155.55088505556648,-0.5592279395298672,414.7645266617239
155.81350147494612,-0.5553505958855363,414.1310567711092
156.07656126939045,-0.5333298911012622,413.5129514707575
156.34006518744926,-0.5279840566793546,412.91163624065683
156.60401397893597,-0.5123910037289212,412.3284224894956
156.86840839493004,-0.5113967741318296,411.7645370152507
157.1332491877789,-0.5105022085744554,411.2211066141847
157.3985371111002,-0.5038854960080352,410.699151108925
157.6642729197839,-0.5037464049006741,410.19957624150595
157.9304573699945,-0.5036090735539559,409.7232063615359
158.19709121917307,-0.5034737312717547,409.2707496097905
158.46417522603946,-0.5033406102021294,408.8427830602526
158.7317101505945,-0.48131113024068034,408.43978264788655
158.99969675412208,-0.480928409260543,408.0621533770387
159.2681357991915,-0.4805707747422009,407.71015432822264
159.5370280496593,-0.4802380329502372,407.38392813602064
159.80637427067182,-0.47993003933132794,407.0835296818559
160.07617522866713,-0.47964661956240356,406.80888978729985
160.3464316913772,-0.4793876323278702,406.5598384868294
160.61714442783028,-0.47915296645641053,406.33609121811463
160.8883142083529,-0.47894251524807036,406.13724895720935
161.15994180457216,-0.4787561883505432,405.9628236134787
161.4320279894179,-0.478593922204338,405.8121989966648
161.70457353712487,-0.4784556800964061,405.6846412987055
161.97757922323498,-0.47834142045067357,405.5794164970831
162.2510458245995,-0.47825113336877584,405.4954424172464
162.5249741193812,-0.4781848160705906,405.43187493211445
162.7993648870567,-0.47814249530554276,405.3873359060978
163.07421890841857,-0.47812420572936287,405.36072362293424
163.34953696557756,-0.4781299992364169,405.35069078796937
163.62531984196488,-0.47815996140962724,405.3558089148649
163.90156832233447,-0.4782141770931977,405.3745682261956
164.1782831927651,-0.4782927747518942,405.4053442404791
164.45546524066265,-0.47839587890871166,405.44646203012434
164.73311525476245,-0.4785236419164725,405.496125026663
165.01123402513142,-0.4786762368043466,405.5524891909499
165.28982234317033,-0.478853851568255,405.61363312866064
165.5688810016161,-0.47905669421251995,405.67756827310353
165.84841079454404,-0.47928502969182835,405.74221835950596
166.12841251737,-0.47953908996351513,405.80547554513
166.4088869668529,-0.47981915756329735,405.86520322974917
166.68983494109665,-0.48012552654785556,405.9191722079207
166.97125723955273,-0.4804585258211771,405.9651365056708
167.2531546630224,-0.48081850808547666,406.0008523059513
167.5355280136585,-0.4812058600399071,406.02402710317176
167.8183780949686,-0.5033587394406803,406.0323354143993
168.10170571181663,-0.5036560041582434,406.0234043590796
168.38551167042547,-0.5094405252740771,405.9948308456586
168.66979677837904,-0.5102791699039888,405.9448576621918
168.95456184462475,-0.5105246624700316,405.8708724257952
169.23980767947577,-0.5107687345522526,405.7706662023631
169.5255350946133,-0.5110111091084822,405.6421171371405
169.8117449030889,-0.5112515483383201,405.4830661902715
170.0984379193268,-0.511489812297947,405.2914542048996
170.3856149591263,-0.5117256983181906,405.0653275796685
170.67327683966383,-0.5119590322632704,404.80280632184014
170.9614243794956,-0.5121896556783233,404.50209649616176
171.25005839855984,-0.5124174218782636,404.16152552847944
171.53917971817893,-0.5242247913254595,403.77949741212257
171.828789161062,-0.5251996823702852,403.35459701130134
172.11888755130707,-0.5261605405386549,402.8854993870997
172.40947571440356,-0.5271070209186243,402.3710379255096
172.70055447723453,-0.5280388175941392,401.81018360076365
172.99212466807907,-0.5289556942266475,401.20206944802277
173.28418711661465,-0.5298574542525097,400.5459822369858
173.5767426539195,-0.5307439542619008,399.8413761794361
173.86979211247493,-0.5316150752761187,399.0878624356294
174.16333632616775,-0.5324707360687893,398.2852206103452
174.45737613029263,-0.5333109065485268,397.4334098914681
174.75191236155442,-0.5533138610617298,396.53255584492484
175.04694585807064,-0.5555362305384639,395.58295444635314
175.34247745937375,-0.557810683366362,394.5850751835755
175.63850800641362,-0.560137704731387,393.5395454185433
175.93503834155987,-0.5625178248579699,392.44715444707515
176.23206930860437,-0.5649516478756749,391.3088552534288
176.52960175276343,-0.5674398729958866,390.12576334715243
176.82763652068044,-0.5699831828607291,388.899127294949
177.1261744604282,-0.5725823331932276,387.63034073847126
177.42521642151118,-0.579427494815892,386.3209346858616
177.72476325486818,-0.587828605080388,384.9725461746309
178.0248158128746,-0.5899806818068903,383.5869420711141
178.32537494934493,-0.5920552319126765,382.1659909457266
178.62644151953512,-0.5940545091191016,380.711698712353
178.92801638014507,-0.5954676739033206,379.22606191790726
179.23010038932102,-0.595720886735163,377.71125091578
179.53269440665807,-0.5959515910537531,376.16947659780885
179.83579929320248,-0.5961866875364141,374.6029665977573
180.13941591145436,-0.5964262278493789,373.014009299481
180.44354512536984,-0.5966703169022849,371.4049785790379
180.7481878003637,-0.5969190252688759,369.7782651407221
181.05334480331186,-0.5971724396304076,368.1362063182601
181.3590170025537,-0.5974244653346356,366.48119983576976
181.66520526789472,-0.5975544168017878,364.8156205480103
181.97191047060878,-0.597679476045957,363.14183660591726
182.27913348344083,-0.5977997930056745,361.4622029858371
182.5868751806092,-0.5979155135851426,359.7790491910973
182.89513643780822,-0.5980267797548088,358.09467203343064
183.2039181322106,-0.5982940388325928,356.4113292480011
183.51322114247,-0.5989205479337179,354.7312336709497
183.82304634872352,-0.5997327723680342,353.0565479855176
184.1333946325942,-0.6006253368164177,351.3893974894045
184.44426687719348,-0.6015325984594081,349.7318015719578
184.7556639671238,-0.602454771366064,348.08576796443947
185.06758678848107,-0.6033921553293928,346.453199966316
185.3800362288572,-0.6043449765178411,344.83597652551566
185.69301317734255,-0.6053135386188201,343.23584631217926
186.00651852452864,-0.6164795047004099,341.6545411808813
186.32055316251052,-0.6166044240736126,340.0936870729124
186.63511798488932,-0.6167260389628126,338.5548655066121
186.95021388677492,-0.6168444278932502,337.0395561138429
187.26584176478838,-0.6169596621698329,335.54918100485946
187.58200251706447,-0.6170718130612032,334.08508134106626
187.89869704325437,-0.6171809458550043,332.6485379512847
188.2159262445281,-0.6172871281432633,331.24074479160197
188.53369102357712,-0.6173904192383521,329.86284555780986
188.85199228461687,-0.6174908842930766,328.5158881678742
189.17083093338945,-0.6175885791583606,327.20087697762443
189.49020787716609,-0.6176835607514525,325.9187555337024
189.81012402474974,-0.6177758803234951,324.6703705832998
190.1305802864777,-0.617865588831325,323.4565453929469
190.45157757422422,-0.6179527374030687,322.2780221579722
190.77311680140303,-0.6180373725402687,321.1355022106772
191.09519888296998,-0.6181195362349086,320.02961815330497
191.41782473542563,-0.618199270274682,318.9609659109782
191.7409952768179,-0.6182766165948878,317.93007725494545
192.06471142674465,-0.6183516114328494,316.93744865418745
192.38897410635624,-0.61842428987955,315.9835286132464
192.7137842383583,-0.618494684762813,315.068723762893
193.03914274701415,-0.6185628266500928,314.1934012035878
193.36505055814763,-0.6186287438499041,313.35789080575313
193.6915085991456,-0.618694821306868,312.5624913805658
194.0185177989607,-0.6188522571661286,311.80745746821395
194.34607908811378,-0.6190019820423392,311.0930241431545
194.67419339869684,-0.6191441852044725,310.41939420298814
195.00286166437544,-0.6192790440524163,309.7867475593221
195.3320848203915,-0.6194067357534035,309.1952283205624
195.6618638035658,-0.6195274206326459,308.64496839997037
195.9921995523009,-0.6196412534245618,308.1360749368505
196.32309300658358,-0.6197483807594596,307.66863542360727
196.65454510798762,-0.6198489413587265,307.2427192255512
196.9865567996764,-0.6199430662219878,306.85837900306177
197.3191290264058,-0.6200308788063282,306.51565203439526
197.65226273452652,-0.6201124979368319,306.21456514662754
197.98595887198715,-0.6201880271838773,305.9551212497702
198.3202183883366,-0.6202575709545823,305.7373218743814
198.65504223472698,-0.6203212269712143,305.5611578090241
198.99043136391617,-0.6203790779956646,305.4265982916027
199.32638673027063,-0.6204312081858382,305.3336139472547
199.662909289768,-0.6204776925817854,305.2821628152853
200.00000000000003,-0.6205185998446482,305.2721944182545
200.33765982017505,-0.6205539897077091,305.3036538893389
200.67588971112085,-0.6205839235450368,305.3764675346192
201.01469063528745,-0.6206084443583609,305.49056513990524
201.35406355674968,-0.620627598853985,305.64585460147595
201.69400944121008,-0.6206413993360852,305.8421111801688
202.03452925600158,-0.6206499453105169,306.07954977892337
202.3756239700902,-0.6206532271497996,306.35790016946663
202.71729455407794,-0.6206512610680801,306.67704096671105
203.0595419802054,-0.6206440650539494,307.03685226678164
203.40236722235468,-0.6206316491587062,307.4372009051966
203.74577125605205,-0.6206140205237969,307.8779469335655
204.08975505847076,-0.6205911732933296,308.35892780626017
204.43431960843378,-0.6205631009744756,308.87998321615567
204.7794658864167,-0.6205297968620926,309.4409318008711
205.12519487455043,-0.6204912417199353,310.0415662834184
205.47150755662395,-0.6204474131328347,310.6816808561391
205.81840491808725,-0.6203982834765215,311.3610447500814
206.165887946054,-0.6203438198310284,312.0794075157336
206.51395762930443,-0.6202839839855009,312.83649717313904
206.86261495828813,-0.6202187324374768,313.6320182183363
207.21186092512687,-0.6201480163866573,314.46564948458825
207.56169652361743,-0.6200717843517898,315.33704590976686
207.91212274923436,-0.619989971843565,316.24582022576385
208.2631405991329,-0.6199025165161766,317.191563725815
208.61475107215185,-0.6198093482075295,318.17382827193285
208.96695516881624,-0.6197103913445995,319.1921271690265
209.31975389134035,-0.6196055649044184,320.2459321502002
209.6731482436305,-0.6194947823695421,321.3346702221348
210.02713923128786,-0.6193779516780294,322.4577203750099
210.3817278616114,-0.6192549751678612,323.6144101627813
210.7369151436007,-0.6191257495158184,324.80401216113717
211.09270208795883,-0.6189901656707475,326.0257403121544
211.44908970709523,-0.6188481087811665,327.2787461665555
211.80607901512857,-0.6186994581171995,328.56211503651383
212.16367102788968,-0.6186071480440727,329.8748620742343
212.52186676292442,-0.6185133063203567,331.21593227208007
212.88066723949655,-0.6184140790199548,332.5841850438124
213.2400734785907,-0.6183092759547774,333.9783967634437
213.60008650291513,-0.6181987049018016,335.39726575928137
213.96070733690482,-0.6180821644687151,336.83939635859554
214.3219370067243,-0.6179594451885266,338.30329882580014
214.68377654027057,-0.6178303292381093,339.78738557636683
215.04622696717598,-0.6176945901457296,341.289967541385
215.40928931881123,-0.6175519939940805,342.80924666130795
215.77296462828832,-0.6174022912980875,344.3433337368636
216.13725393046343,-0.6172452325987686,345.8902025785292
216.50215826193983,-0.6170805538538563,347.44773521993477
216.86767866107098,-0.6169079772277184,349.0136803180852
217.2338161679633,-0.6167272191361683,350.58568213059255
217.60057182447935,-0.6165379833615855,352.16126202581376
217.96794667424052,-0.6000516096591886,353.73782214019747
218.33594176263023,-0.5980262623864668,355.3126501262291
218.70455813679678,-0.5979416764770284,356.8829431859308
219.07379684565643,-0.597854537028751,358.4457914263641
219.44365893989624,-0.5977647887513522,359.9979940441776
219.81414547197718,-0.5976723590646351,361.5363908184643
220.18525749613715,-0.5975771690754184,363.0577145272381
220.55699606839383,-0.5974791387222111,364.55861584514463
220.9293622465478,-0.5955055912264711,366.0355915652527
221.30235709018555,-0.5954922681200016,367.48509275611
221.67598166068245,-0.5954793391536412,368.9034595632536
222.0502370212058,-0.5954667931787844,370.2869872768803
222.42512423671778,-0.5954546191546097,371.63188571644633
222.80064437397866,-0.5954428061758675,372.9343581623596
223.17679850154963,-0.5952547349466598,374.1905333498272
223.553587689796,-0.5942487289428044,375.3965155937789
223.93101301089007,-0.5928155668020743,376.54838340853337
224.3090755388144,-0.5913403030535949,377.6423946266106
224.6877763493647,-0.5898220049537295,378.6746931215807
225.06711652015295,-0.5882595422497968,379.64183458463305
225.44709713061044,-0.5866514542649041,380.53984778454054
225.82771926199095,-0.5335731690929414,381.36514613520177
226.20898399737365,-0.5317910236633636,382.1142413845118
226.59089242166627,-0.5299313289492703,382.78378932188616
226.97344562160825,-0.5279911195055359,383.3705789856141
227.35664468577374,-0.525967340468561,383.87160469361714
227.7404907045747,-0.5238567978176759,384.2840359540932
228.1249847702641,-0.5218627303402779,384.60526733650215
228.51012797693886,-0.5199753655479495,384.8329171713332
228.89592142054317,-0.5181462142451847,384.9648543632951
229.28236619887144,-0.5163734573750888,384.99922577518737
229.6694634115715,-0.514655341985754,384.9344559570816
230.05721416014774,-0.5129901689818269,384.7692652701129
230.44561954796413,-0.5120946260186132,384.50268119789325
230.83468068024757,-0.5115602484953555,384.1340579605586
231.2243986640908,-0.5110032423114952,383.6630532806051
231.61477460845578,-0.5104227413494473,383.0896572151793
232.0058096241766,-0.5095860506613901,382.41420611593594
232.3975048239629,-0.5086035928401008,381.6373405695043
232.7898613224028,-0.507869007252048,380.76006002547126
233.18288023596625,-0.5071574210466715,379.7836662099817
233.5765626830081,-0.5064681013152508,378.70978134468476
233.9709097837713,-0.5058003382045811,377.5403332119279
234.36592266039017,-0.5051534440543304,376.2775433758727
234.76160243689347,-0.5045267529267647,374.92391287748273
235.15795023920765,-0.5032554519529717,373.4822068402916
235.55496719516015,-0.5032322076690621,371.95543616416563
235.95265443448238,-0.5032096883469229,370.34683964102544
236.3510130888132,-0.5031878711958747,368.6598679061922
236.75004429170195,-0.5031667335843059,366.8981367772431
237.14974917861178,-0.5031462535555412,365.0654566341799
237.55012888692278,-0.5031264102831035,363.1657533743007
237.95118455593533,-0.5031071831536745,361.20308696305574
238.35291732687327,-0.5030885526208984,359.18159740579955
238.75532834288717,-0.5030704990799721,357.1055219858102
239.1584187490576,-0.5027077896387272,354.97913481014893
239.56218969239833,-0.5015995193487872,352.80669518764404
239.9666423218597,-0.5005253221144178,350.59249368140433
240.37177778833168,-0.49948388599141746,348.34084352214916
240.77759724464747,-0.49847453246824996,346.05619154624804
241.18410184558647,-0.4974960783508234,343.7426425937302
241.59129274787773,-0.49654748720774594,341.4043315792024
241.99917111020324,-0.49562777143675624,339.04532344620685
242.4077380932011,-0.494735996599112,336.6696027877688
242.81699485946902,-0.4938712494080687,334.281043463913
243.22694257356744,-0.4930326444479944,331.8834020919875
243.63758240202299,-0.49221932328054047,329.48030851228623
244.0489155133317,-0.4914304296121145,327.0752718711104
244.46094307796238,-0.49066520288557314,324.6716177675645
244.87366626835998,-0.47687638904199736,322.2725655294676
245.28708625894885,-0.4757802716528364,319.8811695749745
245.7012042261361,-0.47466558032207723,317.50034816627016
246.116021348315,-0.4735317555131736,315.13282248921183
246.5315388058683,-0.4727754451457953,312.78117331159234
246.94775778117162,-0.47264667200680915,310.44784630202446
247.36467945859667,-0.4725199171144511,308.1351128245153
247.78230502451487,-0.4723951210952333,305.8450623341793
248.2006356673005,-0.4722722098036811,303.57968336532286
248.61967257733448,-0.4707354791546445,301.3407757826007
249.03941694700666,-0.4671809918541596,299.1300139988201
249.45986997072075,-0.4635143697508371,296.94891236224
249.88103284489674,-0.4596550959820568,294.798867669821
250.3029067679745,-0.4534900396283539,292.6811053339422
250.7254929404173,-0.44712809928684955,290.5967623674467
251.14879256471505,-0.44056205994559117,288.5468349585458
251.57280684538793,-0.399871290677118,286.5322045958323
251.99753698898962,-0.3986496756686928,284.5536266077574
252.42298420411086,-0.39746022363307537,282.6117638164659
252.84914970138286,-0.39630185978899213,280.70716368574585
253.27603469348074,-0.3951735408868939,278.8402755478181
253.70364039512694,-0.3940742280726889,277.0114717002089
254.13196802309477,-0.39300292578852986,275.22100937627954
254.56101879621175,-0.391958665544159,273.46908605592586
254.99079393536326,-0.39094050692446103,271.75581392643977
255.42129466349576,-0.3899475362686955,270.08123212376347
255.85252220562046,-0.38897887918352897,268.44531538330176
256.28447778881684,-0.3880336473030293,266.84796258112175
256.71716264223596,-0.3871110148264043,265.28902446234804
257.15057799710405,-0.3862101670686089,263.768292347676
257.58472508672605,-0.385330312196148,262.28550583166134
258.01960514648914,-0.3844706805154953,260.84035651187617
258.4552194138661,-0.3836305237824095,259.43249153491126
258.89156912841895,-0.3828091145315616,258.06151696033197
259.3286555318026,-0.3820057454253932,256.72700094490284
259.7664798677681,-0.38121972862173487,255.42847675038465
260.2050433821663,-0.380450395159024,254.16544557905516
260.6443473229516,-0.3796970943588609,252.93737924185706
261.0843929401851,-0.37895919324460076,251.7437226646085
261.52518148603855,-0.3782360759757314,250.5838962382374
261.9667142147976,-0.3775271432969619,249.45729801931236
262.4089923828657,-0.3768317991616391,248.3633095492044
262.8520172487672,-0.3761495006015399,247.30128300055608
263.29579007315147,-0.3751773957666261,246.27056474182157
263.74031211879617,-0.3738663637313007,245.27048273880078
264.18558465061085,-0.3725609699966857,244.3003516158362
264.6316089356406,-0.37126046744388297,243.3594741007491
265.07838624306976,-0.36996411270572405,242.4471355197182
265.5259178442254,-0.3687076581613398,241.56255485368445
265.9742050125808,-0.36841968054336816,240.70511650958593
266.4232490237595,-0.3681321288558791,239.87409685283177
266.8730511555385,-0.36784484611639956,239.0687091586423
267.32361268785223,-0.36755766929388717,238.28820992785813
267.7749349027958,-0.3672704355975055,237.5318513906631
268.2270190846291,-0.3561145200893968,236.7988823160555
268.67986651978003,-0.3541206367328649,236.0885452291843
269.1334784968486,-0.35310971629011867,235.40010262037327
