pair,event,window,band,delta_db,match_cost
A_open,54,5-10ms,5000-10000,-17.479149289237824,1.3934908931837287
A_open,54,10-20ms,20-60,-32.09195629374955,1.3934908931837287
A_open,54,10-20ms,60-150,-27.84818779170321,1.3934908931837287
A_open,54,10-20ms,150-500,-24.44498036520381,1.3934908931837287
A_open,54,10-20ms,500-2000,-1.0801403750132437,1.3934908931837287
A_open,54,10-20ms,2000-5000,-11.005619964137082,1.3934908931837287
A_open,54,10-20ms,5000-10000,-15.272153544951038,1.3934908931837287
A_open,54,20-40ms,20-60,-16.477337372021367,1.3934908931837287
A_open,54,20-40ms,60-150,-15.260144001528346,1.3934908931837287
A_open,54,20-40ms,150-500,-14.597663871353618,1.3934908931837287
A_open,54,20-40ms,500-2000,-9.457921917714224,1.3934908931837287
A_open,54,20-40ms,2000-5000,5.064581307337335,1.3934908931837287
A_open,54,20-40ms,5000-10000,3.0427797045435057,1.3934908931837287
A_open,54,40-80ms,20-60,-8.508778446055345,1.3934908931837287
A_open,54,40-80ms,60-150,-15.626087641697943,1.3934908931837287
A_open,54,40-80ms,150-500,-12.31739605050874,1.3934908931837287
A_open,54,40-80ms,500-2000,-6.3757909904126535,1.3934908931837287
A_open,54,40-80ms,2000-5000,-7.9421591807688685,1.3934908931837287
A_open,54,40-80ms,5000-10000,-9.982008694975363,1.3934908931837287
A_open,54,80-160ms,20-60,-5.911672382616594,1.3934908931837287
A_open,54,80-160ms,60-150,-15.775013088163185,1.3934908931837287
A_open,54,80-160ms,150-500,-11.701161748634526,1.3934908931837287
A_open,54,80-160ms,500-2000,-2.42135846341413,1.3934908931837287
A_open,54,80-160ms,2000-5000,-12.458164069083708,1.3934908931837287
A_open,54,80-160ms,5000-10000,-20.812983211761917,1.3934908931837287
A_open,55,0-5ms,20-60,-0.6955930602265141,1.2752837999688762
A_open,55,0-5ms,60-150,-0.6893615333307679,1.2752837999688762
A_open,55,0-5ms,150-500,-4.23170200432947,1.2752837999688762
A_open,55,0-5ms,500-2000,-4.181897201613424,1.2752837999688762
A_open,55,0-5ms,2000-5000,-13.387875997283373,1.2752837999688762
A_open,55,0-5ms,5000-10000,-24.453023693226484,1.2752837999688762
A_open,55,5-10ms,20-60,-37.365320309023154,1.2752837999688762
A_open,55,5-10ms,60-150,-36.786608185656,1.2752837999688762
A_open,55,5-10ms,150-500,-31.324767355242905,1.2752837999688762
A_open,55,5-10ms,500-2000,-23.824836772528812,1.2752837999688762
A_open,55,5-10ms,2000-5000,-22.705546643354864,1.2752837999688762
A_open,55,5-10ms,5000-10000,-30.8119285354705,1.2752837999688762
A_open,55,10-20ms,20-60,-12.99384342359106,1.2752837999688762
A_open,55,10-20ms,60-150,-8.337517707014392,1.2752837999688762
A_open,55,10-20ms,150-500,-3.9634902474546863,1.2752837999688762
A_open,55,10-20ms,500-2000,12.538321434158469,1.2752837999688762
A_open,55,10-20ms,2000-5000,-3.745305378933466,1.2752837999688762
A_open,55,10-20ms,5000-10000,-7.9345418646129104,1.2752837999688762
A_open,55,20-40ms,20-60,-17.437993105638036,1.2752837999688762
A_open,55,20-40ms,60-150,-18.558449660141882,1.2752837999688762
A_open,55,20-40ms,150-500,-15.987886590379055,1.2752837999688762
A_open,55,20-40ms,500-2000,-8.77383736756596,1.2752837999688762
A_open,55,20-40ms,2000-5000,-5.949328953859208,1.2752837999688762
A_open,55,20-40ms,5000-10000,-6.990054337516256,1.2752837999688762
A_open,55,40-80ms,20-60,-14.673590759703437,1.2752837999688762
A_open,55,40-80ms,60-150,-17.850067892273678,1.2752837999688762
A_open,55,40-80ms,150-500,-11.685245062621355,1.2752837999688762
A_open,55,40-80ms,500-2000,-4.252306361311753,1.2752837999688762
A_open,55,40-80ms,2000-5000,-11.54161237497442,1.2752837999688762
A_open,55,40-80ms,5000-10000,-12.921817966388744,1.2752837999688762
A_open,55,80-160ms,20-60,-12.128131536343474,1.2752837999688762
A_open,55,80-160ms,60-150,-18.812946811882746,1.2752837999688762
A_open,55,80-160ms,150-500,-12.155472423167495,1.2752837999688762
A_open,55,80-160ms,500-2000,-0.17646041582694494,1.2752837999688762
A_open,55,80-160ms,2000-5000,-12.481764613709728,1.2752837999688762
A_open,55,80-160ms,5000-10000,-15.043476810514107,1.2752837999688762
A_open,56,0-5ms,20-60,-1.6331019008075742,1.4424115146220389
A_open,56,0-5ms,60-150,-2.7138071112900946,1.4424115146220389
A_open,56,0-5ms,150-500,-0.29197731730096876,1.4424115146220389
A_open,56,0-5ms,500-2000,5.843037868020467,1.4424115146220389
A_open,56,0-5ms,2000-5000,-0.15734091743541967,1.4424115146220389
A_open,56,0-5ms,5000-10000,-5.727666424263404,1.4424115146220389
A_open,56,5-10ms,20-60,-17.92004733691308,1.4424115146220389
A_open,56,5-10ms,60-150,-16.555523220967245,1.4424115146220389
A_open,56,5-10ms,150-500,-17.067369547529992,1.4424115146220389
A_open,56,5-10ms,500-2000,-16.175278797968204,1.4424115146220389
A_open,56,5-10ms,2000-5000,-8.13727551237288,1.4424115146220389
A_open,56,5-10ms,5000-10000,-10.795332709722672,1.4424115146220389
A_open,56,10-20ms,20-60,-13.981188651416375,1.4424115146220389
A_open,56,10-20ms,60-150,-16.028377198469194,1.4424115146220389
A_open,56,10-20ms,150-500,-11.438937695809443,1.4424115146220389
A_open,56,10-20ms,500-2000,8.438226022856341,1.4424115146220389
A_open,56,10-20ms,2000-5000,-6.51245486555743,1.4424115146220389
A_open,56,10-20ms,5000-10000,-14.366645831954784,1.4424115146220389
A_open,56,20-40ms,20-60,-9.917405841353265,1.4424115146220389
A_open,56,20-40ms,60-150,-13.614463849554447,1.4424115146220389
A_open,56,20-40ms,150-500,-14.049391021871465,1.4424115146220389
A_open,56,20-40ms,500-2000,-9.805787458859008,1.4424115146220389
A_open,56,20-40ms,2000-5000,0.27145932576890175,1.4424115146220389
A_open,56,20-40ms,5000-10000,-2.645091601586529,1.4424115146220389
A_open,56,40-80ms,20-60,-7.3252729414968485,1.4424115146220389
A_open,56,40-80ms,60-150,-11.797994988905856,1.4424115146220389
A_open,56,40-80ms,150-500,-11.058893045790612,1.4424115146220389
A_open,56,40-80ms,500-2000,-4.75809053101446,1.4424115146220389
A_open,56,40-80ms,2000-5000,-7.079878984021505,1.4424115146220389
A_open,56,40-80ms,5000-10000,-10.631316092779016,1.4424115146220389
A_open,56,80-160ms,20-60,-9.314029408805524,1.4424115146220389
A_open,56,80-160ms,60-150,-11.160630047196854,1.4424115146220389
A_open,56,80-160ms,150-500,-10.93250072363103,1.4424115146220389
A_open,56,80-160ms,500-2000,-1.1430710479718726,1.4424115146220389
A_open,56,80-160ms,2000-5000,-9.769036229636654,1.4424115146220389
A_open,56,80-160ms,5000-10000,-19.040214737395985,1.4424115146220389
A_open,57,0-5ms,20-60,-2.4678834457280203,1.4903873213318783
A_open,57,0-5ms,60-150,-4.161164828905996,1.4903873213318783
A_open,57,0-5ms,150-500,-3.2300277374202153,1.4903873213318783
A_open,57,0-5ms,500-2000,-0.37293053197463166,1.4903873213318783
A_open,57,0-5ms,2000-5000,1.1356879256093322,1.4903873213318783
A_open,57,0-5ms,5000-10000,-4.898145322069581,1.4903873213318783
A_open,57,5-10ms,20-60,-21.264906319845068,1.4903873213318783
A_open,57,5-10ms,60-150,-19.543665206789214,1.4903873213318783
A_open,57,5-10ms,150-500,-19.364686354289923,1.4903873213318783
A_open,57,5-10ms,500-2000,-18.627387470042507,1.4903873213318783
A_open,57,5-10ms,2000-5000,-5.228124527617439,1.4903873213318783
A_open,57,5-10ms,5000-10000,-7.2627762304506405,1.4903873213318783
A_open,57,10-20ms,20-60,-5.472338910386227,1.4903873213318783
A_open,57,10-20ms,60-150,-5.405934330196914,1.4903873213318783
A_open,57,10-20ms,150-500,-5.519997554418836,1.4903873213318783
A_open,57,10-20ms,500-2000,8.696819828831494,1.4903873213318783
A_open,57,10-20ms,2000-5000,4.843276944952223,1.4903873213318783
A_open,57,10-20ms,5000-10000,-5.344705118263974,1.4903873213318783
A_open,57,20-40ms,20-60,-9.196583408252216,1.4903873213318783
A_open,57,20-40ms,60-150,-11.892667207973076,1.4903873213318783
A_open,57,20-40ms,150-500,-14.367363781015555,1.4903873213318783
A_open,57,20-40ms,500-2000,-11.47557177739602,1.4903873213318783
A_open,57,20-40ms,2000-5000,-4.967196591658023,1.4903873213318783
A_open,57,20-40ms,5000-10000,-9.438066238084232,1.4903873213318783
A_open,57,40-80ms,20-60,-13.047730603067535,1.4903873213318783
A_open,57,40-80ms,60-150,-8.62423109684699,1.4903873213318783
A_open,57,40-80ms,150-500,-11.90267862205107,1.4903873213318783
A_open,57,40-80ms,500-2000,-6.17069624704574,1.4903873213318783
A_open,57,40-80ms,2000-5000,-6.454617931753262,1.4903873213318783
A_open,57,40-80ms,5000-10000,-10.644217107176402,1.4903873213318783
A_open,57,80-160ms,20-60,-16.675713796121812,1.4903873213318783
A_open,57,80-160ms,60-150,-7.96158001100747,1.4903873213318783
A_open,57,80-160ms,150-500,-11.972479018925156,1.4903873213318783
A_open,57,80-160ms,500-2000,-1.9192510475368891,1.4903873213318783
A_open,57,80-160ms,2000-5000,-6.013623295986733,1.4903873213318783
A_open,57,80-160ms,5000-10000,-14.805428221166949,1.4903873213318783
A_open,58,0-5ms,20-60,12.544829798068037,1.92391309867217
A_open,58,0-5ms,60-150,10.097763277587724,1.92391309867217
A_open,58,0-5ms,150-500,8.763409093037424,1.92391309867217
A_open,58,0-5ms,500-2000,3.582777592395395,1.92391309867217
A_open,58,0-5ms,2000-5000,2.9034007043756276,1.92391309867217
A_open,58,0-5ms,5000-10000,-2.9319109800797065,1.92391309867217
A_open,58,5-10ms,20-60,-40.569958765648536,1.92391309867217
A_open,58,5-10ms,60-150,-40.24847944273655,1.92391309867217
A_open,58,5-10ms,150-500,-41.753983804262404,1.92391309867217
A_open,58,5-10ms,500-2000,-30.609567832421597,1.92391309867217
A_open,58,5-10ms,2000-5000,-4.026897644624171,1.92391309867217
A_open,58,5-10ms,5000-10000,-5.559430664570769,1.92391309867217
A_open,58,10-20ms,20-60,-11.904267655363924,1.92391309867217
A_open,58,10-20ms,60-150,-14.395527936090787,1.92391309867217
A_open,58,10-20ms,150-500,-10.16370749364659,1.92391309867217
A_open,58,10-20ms,500-2000,10.103380552993393,1.92391309867217
A_open,58,10-20ms,2000-5000,-1.9924901465570883,1.92391309867217
A_open,58,10-20ms,5000-10000,-4.168068934759901,1.92391309867217
A_open,58,20-40ms,20-60,-12.226853819381255,1.92391309867217
A_open,58,20-40ms,60-150,-18.21866433048268,1.92391309867217
A_open,58,20-40ms,150-500,-18.518317936392037,1.92391309867217
A_open,58,20-40ms,500-2000,-2.416549082650832,1.92391309867217
A_open,58,20-40ms,2000-5000,2.6547415441968383,1.92391309867217
A_open,58,20-40ms,5000-10000,0.7868751932860505,1.92391309867217
A_open,58,40-80ms,20-60,-10.26282329419076,1.92391309867217
A_open,58,40-80ms,60-150,-14.027975104298967,1.92391309867217
A_open,58,40-80ms,150-500,-13.756221281515238,1.92391309867217
A_open,58,40-80ms,500-2000,1.777936256637993,1.92391309867217
A_open,58,40-80ms,2000-5000,-8.856062216794271,1.92391309867217
A_open,58,40-80ms,5000-10000,-17.6720495481363,1.92391309867217
A_open,58,80-160ms,20-60,-9.200257668524436,1.92391309867217
A_open,58,80-160ms,60-150,-14.293862246097504,1.92391309867217
A_open,58,80-160ms,150-500,-13.959828547663903,1.92391309867217
A_open,58,80-160ms,500-2000,4.662724159367627,1.92391309867217
A_open,58,80-160ms,2000-5000,-8.702041268066225,1.92391309867217
A_open,58,80-160ms,5000-10000,-18.397571669980138,1.92391309867217
A_open,59,0-5ms,20-60,9.511895363804236,1.4606909448342404
A_open,59,0-5ms,60-150,7.909645262640133,1.4606909448342404
A_open,59,0-5ms,150-500,8.7906846742693,1.4606909448342404
A_open,59,0-5ms,500-2000,5.603161232491047,1.4606909448342404
A_open,59,0-5ms,2000-5000,1.2033106635304875,1.4606909448342404
A_open,59,0-5ms,5000-10000,-5.7460647277083865,1.4606909448342404
A_open,59,5-10ms,20-60,-43.6788785303741,1.4606909448342404
A_open,59,5-10ms,60-150,-44.57289198746077,1.4606909448342404
A_open,59,5-10ms,150-500,-40.147459856622916,1.4606909448342404
A_open,59,5-10ms,500-2000,-32.89950428059158,1.4606909448342404
A_open,59,5-10ms,2000-5000,-7.123497608142188,1.4606909448342404
A_open,59,5-10ms,5000-10000,-10.690291288369693,1.4606909448342404
A_open,59,10-20ms,20-60,-14.345053106407434,1.4606909448342404
A_open,59,10-20ms,60-150,-16.47179138456812,1.4606909448342404
A_open,59,10-20ms,150-500,-10.46771053239764,1.4606909448342404
A_open,59,10-20ms,500-2000,7.726656924058155,1.4606909448342404
A_open,59,10-20ms,2000-5000,2.669302997345227,1.4606909448342404
A_open,59,10-20ms,5000-10000,0.8205545937890832,1.4606909448342404
A_open,59,20-40ms,20-60,-8.85750729344069,1.4606909448342404
A_open,59,20-40ms,60-150,-15.910678583625284,1.4606909448342404
A_open,59,20-40ms,150-500,-15.90546625454278,1.4606909448342404
A_open,59,20-40ms,500-2000,-12.177865439966482,1.4606909448342404
A_open,59,20-40ms,2000-5000,5.521215213226327,1.4606909448342404
A_open,59,20-40ms,5000-10000,3.599248318230991,1.4606909448342404
A_open,59,40-80ms,20-60,-3.1090568494489688,1.4606909448342404
A_open,59,40-80ms,60-150,-12.614090112109274,1.4606909448342404
A_open,59,40-80ms,150-500,-11.455164489338372,1.4606909448342404
A_open,59,40-80ms,500-2000,-7.073551874741,1.4606909448342404
A_open,59,40-80ms,2000-5000,-9.660071889114079,1.4606909448342404
A_open,59,40-80ms,5000-10000,-19.446131443056856,1.4606909448342404
A_open,59,80-160ms,20-60,2.6537334307726113,1.4606909448342404
A_open,59,80-160ms,60-150,-12.464026367126024,1.4606909448342404
A_open,59,80-160ms,150-500,-11.484697860042282,1.4606909448342404
A_open,59,80-160ms,500-2000,-3.159105929571794,1.4606909448342404
A_open,59,80-160ms,2000-5000,-10.24575938960713,1.4606909448342404
A_open,59,80-160ms,5000-10000,-17.15045342034051,1.4606909448342404
A_open,60,0-5ms,20-60,-1.3467401280930957,1.9250630838045824
A_open,60,0-5ms,60-150,-2.3803914135633804,1.9250630838045824
A_open,60,0-5ms,150-500,-0.3967712471177691,1.9250630838045824
A_open,60,0-5ms,500-2000,4.196032219088693,1.9250630838045824
A_open,60,0-5ms,2000-5000,2.773746621836068,1.9250630838045824
A_open,60,0-5ms,5000-10000,-0.28835799828186737,1.9250630838045824
A_open,60,5-10ms,20-60,-18.65250678501083,1.9250630838045824
A_open,60,5-10ms,60-150,-18.125046993915248,1.9250630838045824
A_open,60,5-10ms,150-500,-17.841073766409053,1.9250630838045824
A_open,60,5-10ms,500-2000,-15.453047144079406,1.9250630838045824
A_open,60,5-10ms,2000-5000,1.1586009129672874,1.9250630838045824
A_open,60,5-10ms,5000-10000,3.3526074093688862,1.9250630838045824
A_open,60,10-20ms,20-60,-8.617177958930725,1.9250630838045824
A_open,60,10-20ms,60-150,-8.50841813537204,1.9250630838045824
A_open,60,10-20ms,150-500,-7.184764694211026,1.9250630838045824
A_open,60,10-20ms,500-2000,7.9242831496309805,1.9250630838045824
A_open,60,10-20ms,2000-5000,7.1570578801396465,1.9250630838045824
A_open,60,10-20ms,5000-10000,-4.61164548563103,1.9250630838045824
A_open,60,20-40ms,20-60,-9.42023740657379,1.9250630838045824
A_open,60,20-40ms,60-150,-12.645987124461953,1.9250630838045824
A_open,60,20-40ms,150-500,-14.607523376467263,1.9250630838045824
A_open,60,20-40ms,500-2000,-1.5118384863554297,1.9250630838045824
A_open,60,20-40ms,2000-5000,-0.12286780451600521,1.9250630838045824
A_open,60,20-40ms,5000-10000,-1.5282269947259124,1.9250630838045824
A_open,60,40-80ms,20-60,-10.790420860148942,1.9250630838045824
A_open,60,40-80ms,60-150,-10.33554250924606,1.9250630838045824
A_open,60,40-80ms,150-500,-11.741389987323757,1.9250630838045824
A_open,60,40-80ms,500-2000,3.2774679032189127,1.9250630838045824
A_open,60,40-80ms,2000-5000,-2.902364710689156,1.9250630838045824
A_open,60,40-80ms,5000-10000,-5.050815605174762,1.9250630838045824
A_open,60,80-160ms,20-60,-9.23464125448659,1.9250630838045824
A_open,60,80-160ms,60-150,-9.703988326538635,1.9250630838045824
A_open,60,80-160ms,150-500,-11.670033856932761,1.9250630838045824
A_open,60,80-160ms,500-2000,6.756388789686376,1.9250630838045824
A_open,60,80-160ms,2000-5000,-5.600503279622984,1.9250630838045824
A_open,60,80-160ms,5000-10000,-16.485081396840314,1.9250630838045824
A_open,61,0-5ms,20-60,1.2560131293055576,1.3679229794325727
A_open,61,0-5ms,60-150,0.31682167802034655,1.3679229794325727
A_open,61,0-5ms,150-500,-2.8409233585360525,1.3679229794325727
A_open,61,0-5ms,500-2000,-3.9783414240175574,1.3679229794325727
A_open,61,0-5ms,2000-5000,-7.494656083046067,1.3679229794325727
A_open,61,0-5ms,5000-10000,-14.560315766169964,1.3679229794325727
A_open,61,5-10ms,20-60,-20.3533253749861,1.3679229794325727
A_open,61,5-10ms,60-150,-19.72844607334683,1.3679229794325727
A_open,61,5-10ms,150-500,-17.461489005344156,1.3679229794325727
A_open,61,5-10ms,500-2000,-16.855396773446742,1.3679229794325727
A_open,61,5-10ms,2000-5000,-16.723373136262396,1.3679229794325727
A_open,61,5-10ms,5000-10000,-18.625094300814254,1.3679229794325727
A_open,61,10-20ms,20-60,-14.671923817534712,1.3679229794325727
A_open,61,10-20ms,60-150,-14.08687782851883,1.3679229794325727
A_open,61,10-20ms,150-500,-10.363352344207556,1.3679229794325727
A_open,61,10-20ms,500-2000,4.270768861013821,1.3679229794325727
A_open,61,10-20ms,2000-5000,1.8741590028177626,1.3679229794325727
A_open,61,10-20ms,5000-10000,-6.001829881344776,1.3679229794325727
A_open,61,20-40ms,20-60,-10.556268867360238,1.3679229794325727
A_open,61,20-40ms,60-150,-15.23325394638779,1.3679229794325727
A_open,61,20-40ms,150-500,-14.444393719695569,1.3679229794325727
A_open,61,20-40ms,500-2000,-11.676976018832008,1.3679229794325727
A_open,61,20-40ms,2000-5000,-6.74732927214464,1.3679229794325727
A_open,61,20-40ms,5000-10000,-10.132772266767134,1.3679229794325727
A_open,61,40-80ms,20-60,-13.946844286381442,1.3679229794325727
A_open,61,40-80ms,60-150,-12.933168887011618,1.3679229794325727
A_open,61,40-80ms,150-500,-11.763219414077106,1.3679229794325727
A_open,61,40-80ms,500-2000,-7.511994736929452,1.3679229794325727
A_open,61,40-80ms,2000-5000,-11.638936954453868,1.3679229794325727
A_open,61,40-80ms,5000-10000,-14.722446855996637,1.3679229794325727
A_open,61,80-160ms,20-60,-13.075294001410334,1.3679229794325727
A_open,61,80-160ms,60-150,-13.310470630167735,1.3679229794325727
A_open,61,80-160ms,150-500,-11.676488153048581,1.3679229794325727
A_open,61,80-160ms,500-2000,-2.9611161006809397,1.3679229794325727
A_open,61,80-160ms,2000-5000,-13.939425471810196,1.3679229794325727
A_open,61,80-160ms,5000-10000,-19.09423256915396,1.3679229794325727
A_open,62,0-5ms,20-60,-11.592180716718325,1.9570655857454875
A_open,62,0-5ms,60-150,-12.190623938268836,1.9570655857454875
A_open,62,0-5ms,150-500,-10.601742084493658,1.9570655857454875
A_open,62,0-5ms,500-2000,-7.647857822279221,1.9570655857454875
A_open,62,0-5ms,2000-5000,-0.6979696083477478,1.9570655857454875
A_open,62,0-5ms,5000-10000,-6.455682354030301,1.9570655857454875
A_open,62,5-10ms,20-60,-15.437030926512278,1.9570655857454875
A_open,62,5-10ms,60-150,-14.425074074251171,1.9570655857454875
A_open,62,5-10ms,150-500,-13.717625342598438,1.9570655857454875
A_open,62,5-10ms,500-2000,-11.235593326940133,1.9570655857454875
A_open,62,5-10ms,2000-5000,-1.843557829326116,1.9570655857454875
A_open,62,5-10ms,5000-10000,-4.376474962841883,1.9570655857454875
A_open,62,10-20ms,20-60,-21.526520439964173,1.9570655857454875
A_open,62,10-20ms,60-150,-20.44042835170015,1.9570655857454875
A_open,62,10-20ms,150-500,-14.143110976239996,1.9570655857454875
A_open,62,10-20ms,500-2000,-1.0446002655307964,1.9570655857454875
A_open,62,10-20ms,2000-5000,-5.388474587019061,1.9570655857454875
A_open,62,10-20ms,5000-10000,-13.762403930008588,1.9570655857454875
A_open,62,20-40ms,20-60,-9.599182010143473,1.9570655857454875
A_open,62,20-40ms,60-150,-10.46298722626954,1.9570655857454875
