pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base
D_open,open,D,low,5,decay,73.35802582709164,73.35802582709164,-2.647369782786704,50.986293415376565,2.1764115750508237,fundamental,0.08
D_open,open,D,low,6,attack,73.29191175645232,73.29191175645232,-9.231585963785946,41.53314743719736,2.150450500596504,fundamental,0.08
D_open,open,D,low,6,stabilization,73.29191175645232,73.29191175645232,-9.846705642554973,44.4021020618617,2.150450500596504,fundamental,0.14
D_open,open,D,low,6,body,73.29191175645232,73.29191175645232,-9.362322119617067,46.776018796784044,2.150450500596504,fundamental,0.4
D_open,open,D,low,6,sustain,73.29191175645232,73.29191175645232,-9.350197168851224,47.439076563037936,2.150450500596504,fundamental,0.3
D_open,open,D,low,6,decay,73.29191175645232,73.29191175645232,-9.535890927606708,46.19592866714808,2.150450500596504,fundamental,0.08
D_open,open,D,low,7,attack,73.29316804733982,73.29316804733982,-10.271453895602832,41.396143919382695,2.213481188654234,fundamental,0.08
D_open,open,D,low,7,stabilization,73.29316804733982,73.29316804733982,-9.849934894373613,44.58648527854179,2.213481188654234,fundamental,0.14
D_open,open,D,low,7,body,73.29316804733982,73.29316804733982,-9.360273202085963,46.99327697357509,2.213481188654234,fundamental,0.4
D_open,open,D,low,7,sustain,73.29316804733982,73.29316804733982,-8.999888071874928,47.98212438829535,2.213481188654234,fundamental,0.3
D_open,open,D,low,7,decay,73.29316804733982,73.29316804733982,-9.151886018981116,46.805560493787226,2.213481188654234,fundamental,0.08
D_open,open,D,low,8,attack,73.29348933031991,73.29348933031991,-5.779293157766126,44.62349971278007,2.1462454468038734,fundamental,0.08
D_open,open,D,low,8,stabilization,73.29348933031991,73.29348933031991,-5.955468337346375,47.70158094483183,2.1462454468038734,fundamental,0.14
D_open,open,D,low,8,body,73.29348933031991,73.29348933031991,-5.941462147973375,49.78719137286423,2.1462454468038734,fundamental,0.4
D_open,open,D,low,8,sustain,73.29348933031991,73.29348933031991,-6.067697590635262,50.39655595222489,2.1462454468038734,fundamental,0.3
D_open,open,D,low,8,decay,73.29348933031991,73.29348933031991,-9.16699241792844,46.4268870312376,2.1462454468038734,fundamental,0.08
D_open,open,D,low,9,attack,73.34519295949832,73.34519295949832,-10.674807291302365,46.65949964837319,2.234244482657106,fundamental,0.08
D_open,open,D,low,9,stabilization,73.34519295949832,73.34519295949832,-10.431306740902116,49.55714782339142,2.234244482657106,fundamental,0.14
D_open,open,D,low,9,body,73.34519295949832,73.34519295949832,-10.218032128632018,51.73960566351004,2.234244482657106,fundamental,0.4
D_open,open,D,low,9,sustain,73.34519295949832,73.34519295949832,-10.018676963085888,52.32611034289418,2.234244482657106,fundamental,0.3
D_open,open,D,low,9,decay,73.34519295949832,73.34519295949832,-9.184676447709982,51.14408209568447,2.234244482657106,fundamental,0.08
D_open,open,D,low,10,attack,73.32859751290043,73.32859751290043,-10.471371384382955,40.76761249738519,2.02536226515352,fundamental,0.08
D_open,open,D,low,10,stabilization,73.32859751290043,73.32859751290043,-8.540609899784542,44.321030325127936,2.02536226515352,fundamental,0.14
D_open,open,D,low,10,body,73.32859751290043,73.32859751290043,-7.777161704567526,46.98738819334264,2.02536226515352,fundamental,0.4
D_open,open,D,low,10,sustain,73.32859751290043,73.32859751290043,-6.290785104748089,48.34035065070689,2.02536226515352,fundamental,0.3
D_open,open,D,low,10,decay,73.32859751290043,73.32859751290043,-5.644771974812549,47.61680533328243,2.02536226515352,fundamental,0.08
D_open,open,D,low,11,attack,73.26013830399913,73.26013830399913,-7.286947016085811,42.01487085874601,2.191997980482879,fundamental,0.08
D_open,open,D,low,11,stabilization,73.26013830399913,73.26013830399913,-6.11136476200133,45.21541010333729,2.191997980482879,fundamental,0.14
D_open,open,D,low,11,body,73.26013830399913,73.26013830399913,-6.081506068506677,47.37582401185739,2.191997980482879,fundamental,0.4
D_open,open,D,low,11,sustain,73.26013830399913,73.26013830399913,-6.503787515202141,48.18055940816065,2.191997980482879,fundamental,0.3
D_open,open,D,low,11,decay,73.26013830399913,73.26013830399913,-7.235186442562622,47.05407586995056,2.191997980482879,fundamental,0.08
D_open,open,D,low,12,attack,73.35793882256017,73.35793882256017,-8.413270310807633,41.94347440278963,2.2473148778832943,fundamental,0.08
D_open,open,D,low,12,stabilization,73.35793882256017,73.35793882256017,-7.957243641114928,45.45332016929093,2.2473148778832943,fundamental,0.14
D_open,open,D,low,12,body,73.35793882256017,73.35793882256017,-6.873174559835377,47.89433019171424,2.2473148778832943,fundamental,0.4
D_open,open,D,low,12,sustain,73.35793882256017,73.35793882256017,-6.52558282236847,48.8063652789788,2.2473148778832943,fundamental,0.3
D_open,open,D,low,12,decay,73.35793882256017,73.35793882256017,-6.48688143355686,47.86953533443992,2.2473148778832943,fundamental,0.08
D_open,open,D,low,13,attack,73.27657036921612,73.27657036921612,-1.728135719053668,44.24085328453466,2.149619517455593,fundamental,0.08
D_open,open,D,low,13,stabilization,73.27657036921612,73.27657036921612,-1.9117747621606185,47.29395422366862,2.149619517455593,fundamental,0.14
D_open,open,D,low,13,body,73.27657036921612,73.27657036921612,-2.035636438544252,49.40097157402494,2.149619517455593,fundamental,0.4
D_open,open,D,low,13,sustain,73.27657036921612,73.27657036921612,-1.5735215468367514,50.103027695965764,2.149619517455593,fundamental,0.3
D_open,open,D,low,13,decay,73.27657036921612,73.27657036921612,-1.31857335801012,49.06664003933654,2.149619517455593,fundamental,0.08
D_open,open,D,low,14,attack,73.29025233086224,73.29025233086224,-18.74352319435653,36.888792260098064,2.167267574612243,fundamental,0.08
D_open,open,D,low,14,stabilization,73.29025233086224,73.29025233086224,-17.455328309178554,41.284919952162426,2.167267574612243,fundamental,0.14
D_open,open,D,low,14,body,73.29025233086224,73.29025233086224,-16.612900906715666,43.89535181820001,2.167267574612243,fundamental,0.4
D_open,open,D,low,14,sustain,73.29025233086224,73.29025233086224,-15.825786992037004,45.4081902803724,2.167267574612243,fundamental,0.3
D_open,open,D,low,14,decay,73.29025233086224,73.29025233086224,-15.5054700456339,44.64034730416776,2.167267574612243,fundamental,0.08
D_open,open,D,low,15,attack,73.31289481997456,73.31289481997456,-12.0167501907516,42.36088530214277,2.066938775995628,fundamental,0.08
D_open,open,D,low,15,stabilization,73.31289481997456,73.31289481997456,-10.573754685578606,45.73955038382876,2.066938775995628,fundamental,0.14
D_open,open,D,low,15,body,73.31289481997456,73.31289481997456,-9.623123431330804,48.299916047605365,2.066938775995628,fundamental,0.4
D_open,open,D,low,15,sustain,73.31289481997456,73.31289481997456,-8.35012921001455,49.44427307282957,2.066938775995628,fundamental,0.3
D_open,open,D,low,15,decay,73.31289481997456,73.31289481997456,-7.905040339401985,48.47242225229913,2.066938775995628,fundamental,0.08
D_open,open,D,low,16,attack,73.32707289133828,73.32707289133828,-12.774636540764064,42.057232745472355,2.167676727969681,fundamental,0.08
D_open,open,D,low,16,stabilization,73.32707289133828,73.32707289133828,-11.582947583435306,45.555983923079324,2.167676727969681,fundamental,0.14
D_open,open,D,low,16,body,73.32707289133828,73.32707289133828,-11.095710349461392,47.85581902455597,2.167676727969681,fundamental,0.4
D_open,open,D,low,16,sustain,73.32707289133828,73.32707289133828,-10.319246072204637,48.8081926349867,2.167676727969681,fundamental,0.3
D_open,open,D,low,16,decay,73.32707289133828,73.32707289133828,-9.859970314154737,47.56567619763584,2.167676727969681,fundamental,0.08
D_open,open,D,low,17,attack,73.33007646222507,73.33007646222507,-7.555575635106841,43.487906703608836,2.194772164316392,fundamental,0.08
D_open,open,D,low,17,stabilization,73.33007646222507,73.33007646222507,-7.321026801050081,46.53138356056174,2.194772164316392,fundamental,0.14
D_open,open,D,low,17,body,73.33007646222507,73.33007646222507,-7.096693976849728,48.929290115568065,2.194772164316392,fundamental,0.4
D_open,open,D,low,17,sustain,73.33007646222507,73.33007646222507,-6.740204811794989,49.832304394050404,2.194772164316392,fundamental,0.3
D_open,open,D,low,17,decay,73.33007646222507,73.33007646222507,-6.591710702145441,48.77013750285435,2.194772164316392,fundamental,0.08
D_open,open,D,low,18,attack,73.31720641518314,73.31720641518314,-12.980911389521935,42.63080555064783,2.2824952215883334,fundamental,0.08
D_open,open,D,low,18,stabilization,73.31720641518314,73.31720641518314,-12.391022983466186,45.897329038838336,2.2824952215883334,fundamental,0.14
D_open,open,D,low,18,body,73.31720641518314,73.31720641518314,-11.56102924928706,48.47582522483298,2.2824952215883334,fundamental,0.4
D_open,open,D,low,18,sustain,73.31720641518314,73.31720641518314,-10.769115859378443,49.64083281183127,2.2824952215883334,fundamental,0.3
D_open,open,D,low,18,decay,73.31720641518314,73.31720641518314,-10.042706914286882,48.84827704420675,2.2824952215883334,fundamental,0.08
D_open,open,D,low,19,attack,73.28543129043737,73.28543129043737,-16.583660987353277,38.29187515729287,2.221271939474953,fundamental,0.08
D_open,open,D,low,19,stabilization,73.28543129043737,73.28543129043737,-15.718740322322176,41.96896537084314,2.221271939474953,fundamental,0.14
D_open,open,D,low,19,body,73.28543129043737,73.28543129043737,-14.950764689428318,44.292386636067434,2.221271939474953,fundamental,0.4
D_open,open,D,low,19,sustain,73.28543129043737,73.28543129043737,-14.367442826884265,45.51496246874884,2.221271939474953,fundamental,0.3
D_open,open,D,low,19,decay,73.28543129043737,73.28543129043737,-13.941992747836856,44.61052490435573,2.221271939474953,fundamental,0.08
D_open,open,D,low,20,attack,73.31851210087302,73.31851210087302,-11.911817879437828,42.97180572805235,2.1241619867482,fundamental,0.08
D_open,open,D,low,20,stabilization,73.31851210087302,73.31851210087302,-12.14731656005295,45.887353978366846,2.1241619867482,fundamental,0.14
D_open,open,D,low,20,body,73.31851210087302,73.31851210087302,-11.69224139116806,48.39265414334277,2.1241619867482,fundamental,0.4
D_open,open,D,low,20,sustain,73.31851210087302,73.31851210087302,-11.439226798711204,49.163134648458396,2.1241619867482,fundamental,0.3
D_open,open,D,low,20,decay,73.31851210087302,73.31851210087302,-11.103259458676554,48.24780921319494,2.1241619867482,fundamental,0.08
D_open,open,D,low,21,attack,73.33372871273839,73.33372871273839,-14.470277419537624,41.93657080237359,2.226204802996759,fundamental,0.08
D_open,open,D,low,21,stabilization,73.33372871273839,73.33372871273839,-14.004914279351723,45.49612304826516,2.226204802996759,fundamental,0.14
D_open,open,D,low,21,body,73.33372871273839,73.33372871273839,-13.26589633634412,48.0688364126821,2.226204802996759,fundamental,0.4
D_open,open,D,low,21,sustain,73.33372871273839,73.33372871273839,-12.305724405312702,49.39962925598784,2.226204802996759,fundamental,0.3
D_open,open,D,low,21,decay,73.33372871273839,73.33372871273839,-12.652379307197592,48.00850816529217,2.226204802996759,fundamental,0.08
D_open,open,D,low,22,attack,73.32787032365245,73.32787032365245,-9.046417481824506,42.266652260170375,2.12948713777646,fundamental,0.08
D_open,open,D,low,22,stabilization,73.32787032365245,73.32787032365245,-8.918167969968586,45.509049491011545,2.12948713777646,fundamental,0.14
D_open,open,D,low,22,body,73.32787032365245,73.32787032365245,-7.6497392523305265,48.065881561446886,2.12948713777646,fundamental,0.4
D_open,open,D,low,22,sustain,73.32787032365245,73.32787032365245,-6.605595681345754,49.10365688858315,2.12948713777646,fundamental,0.3
D_open,open,D,low,22,decay,73.32787032365245,73.32787032365245,-6.045161076333287,48.35648365612364,2.12948713777646,fundamental,0.08
D_open,open,D,low,23,attack,73.33096411681942,73.33096411681942,-8.597377705118518,44.28344766762949,2.217545314362706,fundamental,0.08
D_open,open,D,low,23,stabilization,73.33096411681942,73.33096411681942,-8.375668699422135,47.26278868471548,2.217545314362706,fundamental,0.14
D_open,open,D,low,23,body,73.33096411681942,73.33096411681942,-7.836507160729624,49.481490577175514,2.217545314362706,fundamental,0.4
D_open,open,D,low,23,sustain,73.33096411681942,73.33096411681942,-7.5918375890204,50.074328680857505,2.217545314362706,fundamental,0.3
D_open,open,D,low,23,decay,73.33096411681942,73.33096411681942,-7.640186242612039,48.92385788845811,2.217545314362706,fundamental,0.08
D_open,open,D,low,24,attack,73.35449889408947,73.35449889408947,-8.244052953615409,43.17690131514655,2.221774972741132,fundamental,0.08
D_open,open,D,low,24,stabilization,73.35449889408947,73.35449889408947,-7.666994836122278,46.38266907233482,2.221774972741132,fundamental,0.14
D_open,open,D,low,24,body,73.35449889408947,73.35449889408947,-7.109551798420419,48.72166942487765,2.221774972741132,fundamental,0.4
D_open,open,D,low,24,sustain,73.35449889408947,73.35449889408947,-6.224410874860325,49.426480409634955,2.221774972741132,fundamental,0.3
D_open,open,D,low,24,decay,73.35449889408947,73.35449889408947,-5.911265786875319,48.22644369853765,2.221774972741132,fundamental,0.08
D_open,open,D,low,25,attack,73.33850562505555,73.33850562505555,-11.514812174254864,44.45352212016256,2.250416816850044,fundamental,0.08
D_open,open,D,low,25,stabilization,73.33850562505555,73.33850562505555,-10.993042208193408,47.586600462383366,2.250416816850044,fundamental,0.14
D_open,open,D,low,25,body,73.33850562505555,73.33850562505555,-10.762638354951804,49.78744460314116,2.250416816850044,fundamental,0.4
D_open,open,D,low,25,sustain,73.33850562505555,73.33850562505555,-10.510805492760817,50.452863540999026,2.250416816850044,fundamental,0.3
D_open,open,D,low,25,decay,73.33850562505555,73.33850562505555,-10.868766326570965,48.98746341827526,2.250416816850044,fundamental,0.08
D_open,open,D,low,26,attack,73.29254934667127,73.29254934667127,-7.379885334877471,42.96538609047808,2.253934190958196,fundamental,0.08
D_open,open,D,low,26,stabilization,73.29254934667127,73.29254934667127,-8.023762071634792,46.044463640839915,2.253934190958196,fundamental,0.14
D_open,open,D,low,26,body,73.29254934667127,73.29254934667127,-7.972624629985837,48.134433639091974,2.253934190958196,fundamental,0.4
D_open,open,D,low,26,sustain,73.29254934667127,73.29254934667127,-8.307363066720136,48.781768700433986,2.253934190958196,fundamental,0.3
D_open,open,D,low,26,decay,73.29254934667127,73.29254934667127,-8.993398201480467,47.24514027342581,2.253934190958196,fundamental,0.08
D_open,open,D,low,27,attack,73.3218247600614,73.3218247600614,-7.799114831335814,43.959563338673135,2.102392334578564,fundamental,0.08
D_open,open,D,low,27,stabilization,73.3218247600614,73.3218247600614,-7.602850910190845,47.07347147706817,2.102392334578564,fundamental,0.14
D_open,open,D,low,27,body,73.3218247600614,73.3218247600614,-7.071839114823469,49.14326546800253,2.102392334578564,fundamental,0.4
D_open,open,D,low,27,sustain,73.3218247600614,73.3218247600614,-6.570953199071589,49.77672761816321,2.102392334578564,fundamental,0.3
D_open,open,D,low,27,decay,73.3218247600614,73.3218247600614,-6.370561486819355,48.142017937720865,2.102392334578564,fundamental,0.08
D_open,open,D,low,28,attack,73.31590306809484,73.31590306809484,-17.36926021546661,41.64342627597708,2.123797858580112,fundamental,0.08
D_open,open,D,low,28,stabilization,73.31590306809484,73.31590306809484,-16.949840013032265,45.04143085323308,2.123797858580112,fundamental,0.14
D_open,open,D,low,28,body,73.31590306809484,73.31590306809484,-16.552673231654595,47.23288649224713,2.123797858580112,fundamental,0.4
D_open,open,D,low,28,sustain,73.31590306809484,73.31590306809484,-16.615442405190322,47.908094973690126,2.123797858580112,fundamental,0.3
