pair,event_cafe,event_azul,time_cafe,time_azul,lag_ms,match_cost,f0_cafe,f0_azul,note_error_cents,confidence,status
B_open,40,43,26.528798185941042,28.279002267573695,1750.2040816326528,1.2892351614209023,30.862931729899582,30.870544569477282,0.4269841241367641,medium,accepted
B_open,41,44,27.11219954648526,28.862403628117914,1750.2040816326528,1.412094109912822,30.891017163516906,30.874416713022946,-0.9305938293717723,medium,accepted
B_open,42,45,27.733333333333334,29.483537414965987,1750.2040816326528,1.8979505729223838,30.888371516180204,30.72620698327474,-9.112953979265763,medium,accepted
B_open,43,46,28.33124716553288,30.0756462585034,1744.3990929705215,1.2149455168592083,30.856855740298595,30.895462256865887,2.1646774363371457,medium,accepted
B_open,44,47,28.943673469387754,30.690975056689343,1747.3015873015888,1.394813340080235,30.89688076811718,30.880765203004685,-0.903233369837594,medium,accepted
B_open,45,48,29.564807256235827,31.280181405895693,1715.3741496598655,1.5381337905017265,30.882025203393503,30.80735953971324,-4.1907956423674335,medium,accepted
B_open,46,49,30.154013605442177,31.91002267573696,1756.009070294784,1.401646961795105,30.896330279316516,30.8015940219258,-5.316573133713118,medium,accepted
B_open,47,50,30.74031746031746,32.507936507936506,1767.6190476190463,1.1722510858288215,30.87225614969994,30.825291300875953,-2.6356691459334938,medium,accepted
B_open,48,51,31.332426303854874,33.065215419501136,1732.7891156462626,1.3371667839413925,30.88800047010552,30.810916927378813,-4.325836784599348,medium,accepted
B_open,49,52,31.947755102040816,33.63990929705216,1692.1541950113408,1.1449654304866057,30.881386402006996,30.88541464435278,0.22581160748710855,medium,accepted
B_open,50,53,32.5427664399093,34.26684807256236,1724.0816326530605,1.410070097642785,30.915904201787335,30.838412984554537,-4.344813781554054,medium,accepted
B_open,51,54,33.12907029478458,34.88507936507936,1756.0090702947805,1.1589097793476564,30.876976018839127,30.847467576728555,-1.6552931264425301,medium,accepted
B_open,52,55,33.72117913832199,35.471383219954646,1750.2040816326528,1.2096786404725688,30.892984395263127,30.85155193399003,-2.32342172192409,medium,accepted
B_open,53,56,34.336507936507935,36.075102040816326,1738.5941043083903,1.529212985206188,30.89491881437605,30.806094561976224,-4.984542974327276,medium,accepted
B_open,54,57,34.93151927437642,36.67591836734694,1744.399092970518,1.558188239853032,30.94993520885604,30.841896326851906,-6.053899911881441,medium,accepted
B_open,55,58,35.53523809523809,37.27383219954648,1738.5941043083903,1.6783228986040053,30.896779737692373,30.791492421531753,-5.909621303560712,medium,accepted
B_open,56,60,36.1534693877551,38.434829931972786,2281.3605442176836,1.850142421839621,30.891927642316094,30.82182373128571,-3.9332021551271965,medium,accepted
B_open,57,61,36.707845804988665,39.04725623582767,2339.410430839003,1.5242991242820152,30.876494692762826,30.837459539754885,-2.1900717868624073,medium,accepted
B_open,58,62,37.31736961451247,39.65387755102041,2336.5079365079355,1.4430874840141634,30.8878250032608,30.858391127237542,-1.6505280945315146,medium,accepted
B_open,59,63,37.90947845804989,40.260498866213155,2351.020408163265,1.5195561050770594,30.894846082096926,31.01940045421699,6.965539368701094,medium,accepted
B_open,60,64,38.492879818594105,40.87582766439909,2382.947845804985,1.29994851398217,30.885674156503768,30.81726216622743,-3.8389490847701833,medium,accepted
B_open,61,65,39.11981859410431,41.47954648526077,2359.72789115646,1.2776280514843619,30.87629625726025,30.814277365464214,-3.480896578820444,medium,accepted
B_open,62,66,39.75256235827664,42.06585034013605,2313.2879818594106,1.4355637892558264,30.88230590995482,30.802115463206107,-4.501250297527388,medium,accepted
B_open,63,67,40.335963718820864,42.66956916099773,2333.605442176868,1.6707614373365276,30.89475072023771,30.79206929051005,-5.763492152867056,medium,accepted
B_open,65,68,41.53469387755102,43.26748299319728,1732.7891156462556,1.2664783115236327,30.91270720514762,30.853413604834547,-3.32386524975342,medium,accepted
B_open,67,69,42.73922902494331,43.88281179138322,1143.5827664399058,1.2876629028478679,30.906481287642055,30.85588839330718,-2.8362953480180013,medium,accepted
B_open,68,71,43.33133786848072,45.07283446712018,1741.4965986394577,1.447958094476932,30.866500688328184,30.821556118440615,-2.522679024289568,medium,accepted
B_open,69,72,43.946666666666665,45.65043083900227,1703.7641723356032,1.2646431797610418,30.86763097813031,30.80068401380759,-3.758847948509686,medium,accepted
B_open,70,73,44.49814058956916,46.259954648526076,1761.8140589569152,1.4969284327400005,30.885553118383978,30.855482243291796,-1.686389826679231,medium,accepted
B_open,71,74,45.12798185941043,46.834648526077096,1706.6666666666633,1.4103054123743313,30.947516266130794,30.86046081589276,-4.876828732702089,medium,accepted
B_open,72,75,45.71138321995465,47.470294784580496,1758.9115646258479,1.512265613077977,30.81474262453982,30.80259075732071,-0.6828509254638515,medium,accepted
B_open,73,76,46.29478458049886,48.074013605442175,1779.2290249433122,1.5176214687257874,30.875560231986032,30.752140054569345,-6.9342032283315,medium,accepted
B_open,74,77,46.93043083900227,48.663219954648525,1732.7891156462556,1.7232142182823076,30.841054577801213,30.795854315942183,-2.53913597514574,medium,accepted
B_open,75,78,47.56897959183674,49.281451247165535,1712.471655328798,1.2475903941600195,30.8708525264622,30.809917839318988,-3.4205876108395494,medium,accepted
B_open,76,79,48.149478458049884,49.87646258503401,1726.984126984128,1.4141477998842233,30.878995049412218,30.82005877934728,-3.307425387032066,medium,accepted
B_open,77,80,48.767709750566894,50.477278911564625,1709.5691609977307,1.617425855206615,30.87240058440115,30.776342793253573,-5.395037893159498,medium,accepted
B_open,78,81,49.374331065759634,51.08390022675737,1709.569160997738,1.5217108312834087,30.886703471955926,30.79132936619397,-5.354095236163063,medium,accepted
B_open,79,82,49.95482993197279,51.67891156462585,1724.0816326530605,1.2351809309275428,30.88680270122227,30.82317165984194,-3.5702579882005687,medium,accepted
B_open,80,83,50.538231292517004,52.2855328798186,1747.3015873015925,1.7515007023067433,30.92820302746703,30.801103541460343,-7.129167034897067,medium,accepted
B_open,81,84,51.13034013605442,52.87473922902495,1744.399092970525,1.4552992088340746,30.903020962863906,30.812137996611217,-5.09890283184396,medium,accepted
B_open,82,85,51.71954648526077,53.47845804988662,1758.9115646258479,1.438570437888637,30.893319498373586,30.879540790763823,-0.7723187189362332,medium,accepted
B_open,83,86,52.300045351473926,54.04734693877551,1747.3015873015854,1.3338275537221655,30.878480306910564,30.83515673905572,-2.4306863671790464,medium,accepted
B_open,84,87,52.92408163265306,54.665578231292514,1741.4965986394507,1.1646784412158866,30.84831626624508,30.814543229966326,-1.8964101460868295,medium,accepted
B_open,85,88,53.51909297052154,55.29251700680272,1773.4240362811775,1.2299938152729124,30.796195306782504,30.7521411051228,-2.4783170882769223,medium,accepted
B_open,86,89,54.13732426303855,55.83238095238095,1695.0566893424011,1.7159507726999712,30.852037565015333,30.75547936194378,-5.426772383989371,medium,accepted
B_open,87,90,54.75265306122449,56.418684807256234,1666.0317460317415,1.317367903730564,30.870366487624636,30.776142277953547,-5.292247373784652,medium,accepted
B_open,88,91,55.338956916099775,57.00208616780046,1663.1292517006814,1.7232829572315251,30.886281893811574,30.84609872049573,-2.2538086811775093,medium,accepted
B_open,89,92,55.96299319727891,57.63192743764172,1668.9342403628089,1.193935175693807,30.90130435465285,30.82774292328539,-4.12616492824236,medium,accepted
B_open,90,93,56.55219954648526,58.2356462585034,1683.4467120181387,1.462343130740597,30.86510632840279,30.83524796475993,-1.6755761102262627,medium,accepted
B_open,91,94,57.15011337868481,58.819047619047616,1668.9342403628089,1.3126424428016632,30.90950791290443,30.851513507409454,-3.251303707387114,medium,accepted
B_open,92,95,57.73061224489796,59.43437641723356,1703.764172335596,1.3475478761200919,30.878332301989406,30.840556644091883,-2.1192381930819617,medium,accepted
B_open,94,96,58.90031746031746,60.04680272108843,1146.4852607709731,1.351891684718174,30.860597221601218,30.892087565868096,1.7656612380453578,medium,accepted
B_open,95,97,59.48952380952381,60.630204081632655,1140.6802721088454,1.2069472715233032,30.87867109953483,30.91302455875633,1.9249798472570268,medium,accepted
B_open,96,98,60.07582766439909,61.18167800453515,1105.850340136058,1.422686823120637,30.878164791757886,30.87740552506247,-0.04257003372316913,medium,accepted
B_open,97,99,60.71727891156463,61.83473922902494,1117.4603174603135,1.4953804316984973,30.857429587668744,30.824122345421177,-1.8696882830248946,medium,accepted
B_open,98,100,61.30648526077098,62.45006802721088,1143.5827664399058,1.037400140673328,30.8809545789557,30.81410649447744,-3.7516690393015533,medium,accepted
B_open,99,101,61.88988662131519,63.01024943310657,1120.3628117913809,1.4529137653247233,30.88266825096296,30.786034350027904,-5.425638272428873,medium,accepted
B_open,100,102,62.46458049886621,63.622675736961455,1158.0952380952426,1.6141158643860567,30.89361117935708,30.77987262715647,-6.385508498713127,medium,accepted
B_open,101,103,63.08861678004535,64.20027210884354,1111.6553287981858,1.800884191457136,30.869489690207057,30.774560341647213,-5.3320653108002185,medium,accepted
B_open,102,104,63.74458049886621,64.80979591836734,1065.2154195011292,1.3329422458750149,30.437356946029624,30.656239712522552,12.405192694443883,medium,accepted
B_open,103,106,64.33668934240363,66.03464852607709,1697.9591836734612,1.5185090762635696,30.843427175196002,30.826878224927768,-0.9291378300296405,medium,accepted
E_open,0,3,2.3016780045351473,4.765895691609978,2464.2176870748303,1.526613995774949,41.30605404604212,41.354716523442704,2.038358629850325,medium,accepted
E_open,1,4,2.9518367346938774,5.320272108843538,2368.43537414966,1.4574422926909882,41.261729592155795,41.30567540966177,1.842870143800548,medium,accepted
E_open,2,5,3.5439455782312925,5.932698412698413,2388.75283446712,1.3964883484235002,41.30456413867315,41.22277229223905,-3.4316114385697256,medium,accepted
E_open,3,6,4.124444444444444,6.524807256235827,2400.3628117913827,1.490501818960665,41.24257645832044,41.39013436766905,6.1829642486738035,medium,accepted
E_open,4,7,4.733968253968254,7.116916099773243,2382.9478458049884,1.394909639920013,41.144230236875586,41.31029399621258,6.9734347719338015,medium,accepted
E_open,5,8,5.29124716553288,7.7293424036281175,2438.0952380952376,1.3916216223465092,42.006061668067,41.530047736049085,-19.73040048392826,medium,accepted
E_open,6,9,5.935600907029478,8.362086167800454,2426.485260770976,1.6404336824204846,42.0768444093854,41.778104227898204,-12.335380809137778,medium,accepted
E_open,7,10,6.530612244897959,8.991927437641724,2461.315192743765,1.1528944277668534,41.37695815477372,41.18409856266291,-8.088212848397577,medium,accepted
E_open,8,11,7.157551020408163,9.56952380952381,2411.972789115647,2.0433053188242813,41.30987392808339,40.4027681372509,-38.43902012434159,low,accepted
E_open,9,12,7.75546485260771,10.14421768707483,2388.7528344671205,1.3260491380206834,41.507024739426555,41.8879104521554,15.814075476420182,medium,accepted
E_open,11,13,8.945487528344671,10.727619047619047,1782.1315192743762,1.3654617146821362,40.844966011479634,41.00722447150426,6.863780603625962,medium,accepted
E_open,12,14,9.525986394557822,11.322630385487528,1796.6439909297058,1.7784383319962807,40.82476881050917,41.5225918863826,29.342142319822642,medium,accepted
E_open,13,15,10.135510204081633,11.926349206349206,1790.8390022675728,1.6103703919481243,41.15232655045477,41.54756983762087,16.548118586077766,medium,accepted
E_open,15,16,11.319727891156463,12.544580498866214,1224.8526077097513,1.2923266412851435,41.10174289903142,41.446532556772375,14.462205617262457,medium,accepted
E_open,18,17,13.151201814058957,13.130884353741497,-20.317460317460956,1.4044000414631312,41.77672410560938,41.55718806230828,-9.121596299000467,medium,accepted
E_open,19,18,13.743310657596371,13.69687074829932,-46.43990929705133,1.4891390534680464,41.3084583057105,41.38912485323037,3.3774316647460774,medium,accepted
E_open,20,19,14.361541950113379,14.309297052154195,-52.2448979591843,1.3878338707403748,41.759859607878404,41.42777807921518,-13.822099518045272,medium,accepted
E_open,21,20,14.962358276643991,14.947845804988662,-14.512471655329762,1.556495268733945,41.640630276884266,41.404040285156796,-9.864420070168824,medium,accepted
E_open,22,21,15.539954648526077,15.542857142857143,2.902494331065597,1.407859051983463,41.55856090311196,41.49541888112752,-2.6323516279626133,medium,accepted
E_open,24,22,16.724172335600908,16.149478458049888,-574.6938775510203,1.350356193583566,41.67408577328339,41.4128403331753,-10.886875053017272,medium,accepted
E_open,27,23,18.488888888888887,16.72126984126984,-1767.6190476190463,1.4080759504860962,41.70829977349176,41.67404902555493,-1.4222689867409886,medium,accepted
E_open,28,24,19.075192743764173,17.333696145124716,-1741.4965986394577,1.6027608096431079,40.98411469383852,40.9432359935892,-1.727642918573883,medium,accepted
E_open,29,25,19.736961451247165,17.949024943310658,-1787.9365079365073,1.5660520449733166,41.43515975393348,41.41159073338185,-0.9850354236691093,medium,accepted
E_open,30,26,20.305850340136054,18.523718820861678,-1782.1315192743762,1.4581651657313834,41.16113280969558,41.302761582102725,5.946670261153032,medium,accepted
E_open,31,27,20.91827664399093,19.136145124716553,-1782.1315192743762,1.34379169846231,41.31951587657069,41.3440323998805,1.0269058623324108,medium,accepted
E_open,33,28,22.125714285714285,19.69342403628118,-2432.290249433105,1.4072926079312023,41.08234302946959,41.358300005852264,11.590106053189265,medium,accepted
E_open,34,29,22.714920634920635,20.317460317460316,-2397.460317460318,1.5264824038329143,41.459267122979675,41.28834644063763,-7.151967604831571,medium,accepted
E_open,35,30,23.33895691609977,20.92988662131519,-2409.0702947845807,1.3874629148720565,41.34876258827059,41.30626539053684,-1.7802329510664705,medium,accepted
E_open,36,31,23.948480725623583,21.55392290249433,-2394.5578231292507,1.7085823815941332,41.357306859248126,40.9031528506891,-19.116228489152277,medium,accepted
E_open,37,32,24.56671201814059,22.140226757369614,-2426.485260770974,1.3733331262441222,41.60819698813348,41.28764580953714,-13.389136588936514,medium,accepted
E_open,38,33,25.158820861678006,22.741043083900227,-2417.777777777779,1.4472574464376462,41.21408323225367,41.056399139476596,-6.636363293919022,medium,accepted
E_open,39,34,25.77124716553288,23.336054421768708,-2435.1927437641725,1.3404240553733422,41.320727814881586,41.417801664706,4.062378972887127,medium,accepted
E_open,40,35,26.33433106575964,23.933968253968253,-2400.3628117913854,1.5882721885745674,41.34919632783072,41.37608903509364,1.1255947180107706,medium,accepted
E_open,41,36,26.923537414965985,24.58122448979592,-2342.3129251700666,1.968482878396989,42.17899452383679,41.339762649952476,-34.79351819060218,medium,accepted
E_open,42,37,27.533061224489796,25.14721088435374,-2385.850340136056,1.6518117483931034,41.26725565190764,41.23369338274039,-1.4085691626940837,medium,accepted
E_open,43,38,28.130975056689344,25.79156462585034,-2339.410430839003,1.3984650376249803,41.86506656073923,41.72910435438233,-5.6315555501476675,medium,accepted
E_open,44,40,28.737596371882088,26.949659863945577,-1787.936507936511,1.3754083038568279,41.81589081062123,41.78586439111618,-1.2435806384317347,medium,accepted
E_open,45,41,29.332607709750565,27.527256235827664,-1805.3514739229008,1.626665810008789,41.54964227935067,41.56644065858183,0.6997905931589913,medium,accepted
E_open,46,42,29.930521541950114,28.136780045351475,-1793.7414965986384,1.3409027173575145,41.30378335056315,41.20588498054008,-4.108247542233081,medium,accepted
E_open,47,43,30.545850340136056,28.717278911564627,-1828.5714285714291,1.633292871008521,41.548688413476626,41.164213562550685,-16.094725998597827,medium,accepted
E_open,48,44,31.135056689342402,29.335510204081633,-1799.5464852607697,1.2951756347300387,41.178077826700296,41.42155802263677,10.206399144985445,medium,accepted
E_open,49,45,31.759092970521543,29.921814058956915,-1837.2789115646278,1.516243275071506,42.087723606785005,41.94729885444174,-5.7858814515175965,medium,accepted
E_open,50,46,32.35700680272109,30.537142857142857,-1819.8639455782306,1.520608447516384,41.45156439888123,41.35271195254069,-4.133525701310126,medium,accepted
E_open,51,47,32.99265306122449,31.135056689342402,-1857.5963718820851,1.4319613714565786,41.359115020567494,41.264127576930996,-3.9806128139233743,medium,accepted
E_open,52,48,33.55863945578231,31.750385487528344,-1808.2539682539682,1.4957857412818891,41.37332769422882,41.288612782137896,-3.548462346175676,medium,accepted
E_open,53,49,34.12462585034014,32.35120181405896,-1773.4240362811775,1.535153533177512,41.40235649251914,41.212666410781374,-7.950091734766368,medium,accepted
E_open,54,50,34.73705215419501,32.934603174603176,-1802.448979591837,1.4770900580154642,41.260952772005794,41.17579138116634,-3.576908657631789,medium,accepted
E_open,55,52,35.30013605442177,34.16816326530612,-1131.9727891156504,1.4266757411729019,41.29682221566224,41.12692433202355,-7.1371038060272145,medium,accepted
E_open,56,53,35.91546485260771,34.77478458049887,-1140.6802721088454,1.5140186771584838,41.59550795746138,41.249766449965634,-14.450140922591585,medium,accepted
E_open,57,54,36.516281179138325,35.384308390022674,-1131.9727891156504,1.5663290955208546,41.60003257618706,41.33104057291351,-11.230766236119786,medium,accepted
E_open,58,55,37.12580498866213,35.98512471655329,-1140.6802721088454,1.5020348328976387,41.07824878129414,41.14790541217149,2.9331776768133704,medium,accepted
E_open,60,56,38.31002267573696,36.58884353741497,-1721.1791383219932,1.5878440146578081,40.76611868920003,41.01284488331516,10.446258190922709,medium,accepted
E_open,61,57,38.96018140589569,37.20417233560091,-1756.0090702947805,1.555866543641591,41.7649729477801,41.36280692046411,-16.751294285232486,medium,accepted
E_open,62,58,39.58712018140589,37.79047619047619,-1796.6439909297023,1.6078583197457734,42.04121288171348,41.466792505447415,-23.817400358229783,medium,accepted
E_open,63,59,40.170521541950116,38.41451247165533,-1756.0090702947875,1.830553823816441,40.85665776025783,41.41962986889362,23.692165075463937,medium,accepted
E_open,64,60,40.739410430839,38.98920634920635,-1750.2040816326528,1.3517987173818857,41.407417765615044,41.41371986467233,0.2634691771156966,medium,accepted
E_open,65,62,41.380861678004536,40.16471655328798,-1216.1451247165544,1.2981915137172402,41.53133446403989,41.35546316222858,-7.346763335037872,medium,accepted
E_open,66,63,41.97297052154195,40.759727891156466,-1213.242630385487,1.5734810605544454,41.30992963930985,41.243423457581166,-2.789415253810352,medium,accepted
E_open,67,64,42.56798185941043,41.35473922902494,-1213.242630385487,1.5227456807505988,41.16182486252831,41.304163014785196,5.976303848897018,medium,accepted
E_open,68,66,43.13106575963719,42.55637188208617,-574.6938775510203,1.526518859649693,41.12784340362558,41.330598572551715,8.513800432893577,medium,accepted
E_open,69,67,43.7318820861678,43.18621315192744,-545.6689342403606,1.6210556477648357,40.888009402526684,40.967915104102886,3.379975635431947,medium,accepted
E_open,70,68,44.32689342403628,43.7318820861678,-595.0113378684775,1.4301559996310786,41.313219469825455,41.51881938474399,8.594314690279122,medium,accepted
E_open,71,69,44.85514739229025,44.329795918367346,-525.3514739229033,2.1324829392081925,41.36224968034133,41.42071034928249,2.4451678797306107,low,accepted
E_open,72,70,45.522721088435375,44.94512471655329,-577.5963718820876,1.3914222961190328,41.22608419489239,41.29990020614977,3.0970324574256174,medium,accepted
E_open,74,71,46.715646258503405,45.54303854875283,-1172.6077097505722,1.7039258253874936,41.24978289813395,41.63833523301086,16.23103466205397,medium,accepted
E_open,75,72,47.34839002267574,46.19319727891156,-1155.1927437641752,1.5891395802710842,41.100550686763434,41.465995512156326,15.325205795757002,medium,accepted
E_open,76,73,47.92308390022676,46.78530612244898,-1137.777777777778,1.5804099588578442,40.831944035266666,41.268717995104296,18.42043818116703,medium,accepted
E_open,77,74,48.51229024943311,47.37160997732426,-1140.6802721088454,1.419506497386173,41.27811738346496,41.39351223482604,4.832991110201166,medium,accepted
E_open,78,75,49.121814058956915,47.95210884353742,-1169.7052154194978,1.6344627006516002,41.356442752437665,41.38287512077119,1.1061395909340808,medium,accepted
E_open,79,76,49.70231292517007,48.55002267573696,-1152.2902494331079,1.357963873093823,41.27844187274548,41.481156397914695,8.481118744225409,medium,accepted
E_open,80,77,50.30312925170068,49.16244897959184,-1140.6802721088454,1.598435812750768,41.04331750370179,41.018421030373034,-1.0504682065185105,medium,accepted
E_open,82,78,51.55990929705215,49.786485260770974,-1773.4240362811775,1.4553065432627597,41.145861004467356,41.13358320965064,-0.5166718563778091,medium,accepted
E_open,83,79,52.14331065759637,50.39891156462585,-1744.399092970525,1.5777305439098779,40.9204081047547,41.25607890886536,14.143412028676549,medium,accepted
E_open,84,80,52.683174603174606,50.991020408163266,-1692.1541950113408,1.7448163388266638,41.97726774050401,41.60935916509024,-15.24023613669858,medium,accepted
