frequency_hz,baseline_central_db,repro_central_db,delta_db,baseline_effective_pairs,baseline_support
25.157280684538797,0.0099912390941372,0.0022428822223555,-0.0077483568717817,0,No identificado
25.19975369889896,0.0100048158870693,0.0022563365493341,-0.0077484793377352,0,No identificado
25.242298420411085,0.0100183926800014,0.0022697908763127,-0.0077486018036887,0,No identificado
25.284914970138285,0.0100319694729335,0.0022832452032913,-0.007748724269642199,0,No identificado
25.327603469348077,0.0100455462658655,0.0022966995302698,-0.007748846735595701,0,No identificado
25.37036403951269,0.0100591230587976,0.0023101538572484,-0.007748969201549201,0,No identificado
25.413196802309475,0.0100726998517297,0.002323608184227,-0.0077490916675027,0,No identificado
25.456101879621176,0.0100862766446618,0.0023370625112056,-0.0077492141334562,0,No identificado
25.499079393536324,0.0100998534375939,0.0023505168381842,-0.0077493365994097,0,No identificado
25.54212946634957,0.0101134302305259,0.0023639711651628,-0.0077494590653631006,0,No identificado
25.585252220562047,0.010127007023458,0.0023774254921413,-0.0077495815313167,0,No identificado
25.62844777888168,0.0101405838163901,0.0023908798191199,-0.007749703997270199,0,No identificado
25.671716264223598,0.0101541606093222,0.0024043341460985,-0.007749826463223699,0,No identificado
25.7150577997104,0.0101677374022542,0.0024177884730771,-0.007749948929177099,0,No identificado
25.758472508672604,0.0101813141951863,0.0024312428000557,-0.007750071395130599,0,No identificado
25.80196051464891,0.0101948909881184,0.0024446971270342,-0.0077501938610841994,0,No identificado
25.845521941386608,0.0102084677810505,0.0024581514540128,-0.007750316327037699,0,No identificado
25.889156912841894,0.0102220445739826,0.0024716057809914,-0.007750438792991201,0,No identificado
25.93286555318026,0.0102356213669146,0.00248506010797,-0.0077505612589446,0,No identificado
25.97664798677681,0.0102491981598467,0.0024985144349486,-0.007750683724898099,0,No identificado
26.020504338216632,0.0102627749527788,0.0025119687619271,-0.0077508061908517015,0,No identificado
26.06443473229516,0.0102763517457109,0.0025254230889057,-0.007750928656805201,0,No identificado
26.108439294018517,0.010289928538643,0.0025388774158843,-0.007751051122758701,0,No identificado
26.152518148603853,0.010303505331575,0.0025523317428629,-0.0077511735887121,0,No identificado
26.19667142147976,0.0103170821245071,0.0025657860698415,-0.0077512960546656014,0,No identificado
26.240899238286566,0.0103306589174392,0.0025792403968201,-0.007751418520619101,0,No identificado
26.28520172487672,0.0103442357103713,0.0025926947237986,-0.0077515409865727,0,No identificado
26.329579007315147,0.0103578125033033,0.0026061490507772,-0.007751663452526099,0,No identificado
26.37403121187962,0.0103713892962354,0.0026196033777558,-0.0077517859184796,0,No identificado
26.41855846506109,0.0103849660891675,0.0026330577047344,-0.0077519083844331,0,No identificado
26.463160893564066,0.0103985428820996,0.002646512031713,-0.0077520308503866,0,No identificado
26.507838624306977,0.0104121196750317,0.0026599663586915,-0.0077521533163402,0,No identificado
26.55259178442254,0.0104256964679637,0.0026734206856701,-0.007752275782293601,0,No identificado
26.59742050125808,0.0104392732608958,0.0026868750126487,-0.007752398248247101,0,No identificado
26.64232490237595,0.0104528500538279,0.0027003293396273,-0.0077525207142006,0,No identificado
26.68730511555385,0.01046642684676,0.0027137836666059,-0.0077526431801541,0,No identificado
26.732361268785223,0.0104800036396921,0.0027272379935844,-0.0077527656461076995,0,No identificado
26.777493490279586,0.0104935804326241,0.002740692320563,-0.0077528881120611,0,No identificado
26.822701908462907,0.0105071572255562,0.0027541466475416,-0.0077530105780146,0,No identificado
26.867986651978004,0.0105207340184883,0.0027676009745202,-0.0077531330439681,0,No identificado
26.913347849684865,0.0105343108114204,0.0027810553014988,-0.007753255509921599,0,No identificado
26.958785630661023,0.0105478876043525,0.0027945096284774,-0.007753377975875099,0,No identificado
27.004300124201954,0.0105614643972845,0.0028079639554559,-0.0077535004418286,0,No identificado
27.049891459821403,0.0105750411902166,0.0028214182824345,-0.0077536229077820994,0,No identificado
27.09555976725179,0.0105886179831487,0.0028348726094131,-0.007753745373735599,0,No identificado
27.141305176444547,0.0106021947760808,0.0028483269363917,-0.007753867839689101,0,No identificado
