frequency_hz,bass_pink_db,bass_sweep_aligned_db,bass_recommended_analog_db,bass_uncertainty_db,hybrid_pink_db,hybrid_sweep_aligned_db,hybrid_recommended_analog_db,hybrid_uncertainty_db,guitar_pink_db,guitar_sweep_aligned_db,guitar_recommended_analog_db,guitar_uncertainty_db
23.655694219686822,15.415829559927694,15.310514936281843,15.316849286258341,0.086374910413929,3.06048866045667,2.86879336490255,2.8864017408299363,0.08682322628202539,-2.3018413610671757,-2.629806456848608,-2.604538124904043,0.0930804290402834
23.698432983810086,15.411461344378097,15.312917443042428,15.319598951110784,0.08632833216403957,3.0071773056471756,2.871670080107596,2.8895841940175924,0.08673335982322286,-2.3606080671138585,-2.626140108452205,-2.600464491395391,0.09289802631492176
23.741248964097114,15.376669556626865,15.315303028384092,15.322350338722483,0.08614168514360963,2.953331116754839,2.8745419933086316,2.8927601961241285,0.08642102202950412,-2.420804567651942,-2.6224906439917044,-2.5964174293107263,0.09200395371674384
23.78414230005442,15.311430829744737,15.317673745586355,15.325104188218578,0.08598553992558723,2.985507724944796,2.8774128256062905,2.895932153377192,0.08626069355996781,-2.434966713753141,-2.618858663014042,-2.592398723988665,0.09128897434588143
23.827113131440562,15.331121632484269,15.320031788069487,15.327861128055533,0.08608837890694605,3.0454957953761266,2.8802863186364394,2.8991023229842976,0.0864363236072181,-2.414189878703155,-2.6152446387745925,-2.5884101371999586,0.09164505216703596
23.870161598266595,15.37419624098628,15.322379452608233,15.330621658855762,0.08629277158505057,3.095742440035039,2.883166170500675,2.9022727667061385,0.086633125341578,-2.3695426570824623,-2.6116489220070638,-2.5844533811878323,0.09255050250540461
23.913287840796546,15.388920522343746,15.324719098665577,15.333386137228915,0.08658323750366717,3.0915535178273217,2.886055967161122,2.9054453087677214,0.08643365259890971,-2.3670868749357226,-2.6080717500587633,-2.5805300905263127,0.09225852222855677
23.95649199954785,15.405659427977412,15.327053103938118,15.336154760869839,0.08699087897556328,3.0640583943160777,2.8889591150239715,2.9086214989999166,0.08704300389516197,-2.363376268140513,-2.604513257320064,-2.5766417924350256,0.0926785394322319
23.999774215291808,15.433192688522155,15.329383824140058,15.33892755521466,0.08697379011150914,3.046987638131583,2.891878772423799,2.911802581956875,0.08688199310375018,-2.3567593812360172,-2.600973488142291,-2.5727898763152144,0.09183506886793306
24.043134629054062,15.474741328411056,15.331713556158194,15.34170436190727,0.0871124369077525,3.04369862817542,2.8948177847645105,2.9149894725646632,0.08666164469391595,-2.34472625760705,-2.5974524079155454,-2.5689755633856515,0.09156968782534279
24.086573382115045,15.528389686332304,15.334044498819509,15.344484829301175,0.08708888309046911,3.052388625225305,2.8977786192962265,2.918182738685576,0.08667504253871085,-2.3202573687317454,-2.5939499157823533,-2.565199877382979,0.09111790752998834
24.130090616010435,15.582018384760275,15.33637870635828,15.347268405197944,0.0869664079408971,3.061027535768133,2.900763300325349,2.9213825907795523,0.08660193748501342,-2.295459435588185,-2.590465857749864,-2.5614636173503857,0.09049635114188657
24.17368647253163,15.567978850679673,15.338718042318236,15.35005433198097,0.08678695121039141,3.0696142824356514,2.90377334927346,2.924588878649057,0.08609944797435581,-2.2828977773145738,-2.5870000356060023,-2.5577673335616495,0.09006055637642253
24.2173610937262,15.551347714454636,15.341064138164255,15.352841644271695,0.08649764096293791,3.078162317363436,2.9068097412322644,2.927801095073387,0.08527213438278887,-2.2740219607622407,-2.5835522130167923,-2.554111307610165,0.0894009741837282
24.261114621898344,15.53521353875879,15.343418360595722,15.355629169201242,0.08656570017901116,3.086697134204016,2.909872874412253,2.9310183859627856,0.08481003041022224,-2.2654301161893216,-2.5801221120194837,-2.55049553763267,0.0889138400759538
24.30494719960938,15.519626205743563,15.34578178731396,15.358415529344237,0.08657929070218197,3.1121224046719362,2.9129625592451056,2.9342395665090457,0.08451082621785642,-2.2340201891566096,-2.576709405947111,-2.5469197295271537,0.08747010392201153
24.34885896967817,15.504649075760575,15.34815517950969,15.361199148320251,0.08657048790013137,3.1456161862078176,2.916078015625181,2.9374631426822266,0.08395964796297284,-2.20051317892883,-2.5733137081149535,-2.5433832948795745,0.08592161181045592
24.392850075181627,15.529833552602625,15.350538957565211,15.363978259042861,0.08643708703281502,3.1715392097525523,2.919217879635311,2.9406873373232583,0.08373582661678136,-2.175902693906636,-2.569934560150325,-2.5398853561238175,0.08396269914524217
24.436920659455154,15.543300522122287,15.352933176487094,15.36675091454102,0.08662971996059504,3.1688721013100007,2.9223802248072452,2.9439101200109126,0.08394596453946496,-2.176439929288165,-2.5665714185562694,-2.5364247592371454,0.08492360609208635
