pair,event,event_confidence_v18,class_weight,note_weight,lag_weight
E_open,83,0.6300463599850188,0.7,0.7657674986665737,0.5398471615720493
E_open,85,0.69901822635748,0.7,0.9519503240036636,0.769104803493447
E_open,87,0.7535727338409008,0.7,0.983850936753402,0.9819868995633153
E_open,88,0.6253906161681555,0.7,0.9222776039201047,0.9972707423580784
E_open,89,0.7291098564343811,0.7,0.9709177171117827,0.9754366812227084
E_open,90,0.7269911983371149,0.7,0.9670726382706762,0.9710698689956344
E_open,91,0.7133991341183726,0.7,0.9078835437335296,0.9852620087336257
E_open,92,0.6073692046753307,0.7,0.9075417782235189,0.9776200873362467
E_open,93,0.6963861451307464,0.7,0.8363555541870992,0.9776200873362467
E_open,94,0.6181577636020332,0.7,0.8829935643902336,0.9896288209607023
E_open,95,0.5946686824613004,0.7,0.7745227853912025,0.9907205240174688
E_open,96,0.5447128794800311,0.7,0.7628565544866766,0.7963973799126629
E_open,97,0.530182224589246,0.7,0.7020818156825233,0.7822052401746717
E_open,98,0.5882598580184389,0.7,0.8921989290139765,0.7843886462882074
E_open,99,0.6172460301648215,0.7,0.9892297883261756,0.8073144104803467
E_open,100,0.5144902926295912,0.7,0.6242668426369409,0.795305676855891
E_open,101,0.6983733937113665,0.7,0.9356075165043922,0.7909388646288171
E_open,102,0.7155538327569773,0.7,0.9995321543211542,0.7865720524017458
G_12,0,0.7416493104277707,1.0,0.993722873317559,0.4
G_12,1,0.7054407178386252,1.0,0.9991425071973398,0.4
G_12,2,0.7524004833339145,1.0,0.989721108353963,0.4
G_12,3,0.7159130391234764,1.0,0.9939242001477571,0.4
G_12,4,0.7374410943246318,1.0,0.9938314173964872,0.4
G_12,6,0.7310448770376962,1.0,0.9968327899536181,0.4
G_12,8,0.7458834149740748,1.0,0.9912000978335761,0.4
G_12,9,0.739241647866551,1.0,0.9936232059671709,0.4
G_12,10,0.7514016902441812,1.0,0.9950797932044015,0.4
G_12,12,0.7217668400931759,1.0,0.9939816824259998,0.4
G_12,14,0.755151602049355,1.0,0.9952973541182889,0.4
G_12,15,0.7270328354357712,1.0,0.997083342479156,0.4
G_12,16,0.7421233337047118,1.0,0.9994589529126764,0.4
G_12,18,0.780186535779488,1.0,0.9995166136414507,0.7825581395348835
G_12,19,0.7836301105350266,1.0,0.9984503894141371,0.7709302325581386
G_12,20,0.7916415848294122,1.0,0.9991177193515812,0.7662790697674411
G_12,21,0.7845375401459169,1.0,0.9959185625829345,0.7802325581395348
G_12,22,0.7956580222215723,1.0,0.9978340738718137,0.7686046511627898
G_12,23,0.7630557483212176,1.0,0.9970693741880007,0.7569767441860462
G_12,24,0.7853506421130938,1.0,0.9996460857623549,0.7453488372093027
G_12,25,0.8087557285169307,1.0,0.9979912308203135,0.7755813953488374
G_12,26,0.7878902184014197,1.0,0.9968607292969182,0.7848837209302322
G_12,27,0.7792368105799805,1.0,0.9967547556225749,0.77093023255814
G_12,28,0.783571943381519,1.0,0.9996035797481455,0.7779069767441847
G_12,30,0.7873819162144886,1.0,0.9983302113654818,0.7244186046511627
G_12,31,0.7501836895532805,1.0,0.9982783574977264,0.7406976744186051
G_12,32,0.7851407407143789,1.0,0.9975999417944214,0.7686046511627896
G_12,33,0.7637765811889791,1.0,0.9998670460971297,0.7755813953488372
G_12,34,0.7913024215477442,1.0,0.9973847562638882,0.77093023255814
G_12,35,0.7824191705166313,1.0,0.9964097236157012,0.7779069767441875
G_12,36,0.8210006714896083,1.0,0.9992492594576844,0.7639534883720951
G_12,37,0.7664211204245535,1.0,0.9962342861501499,0.7453488372093027
G_12,38,0.7862266283490128,1.0,0.9923486813695307,0.7523255813953474
G_12,39,0.8065445660275058,1.0,0.9990813844652385,0.7686046511627926
G_12,40,0.7933224382409593,1.0,0.997959583109541,0.7779069767441875
G_12,41,0.7779539253620557,1.0,0.9942666340027795,0.75
G_12,42,0.7951674819212907,1.0,0.9986612171498245,0.75
G_12,43,0.7719062314950922,1.0,0.9982247852791263,0.7569767441860479
G_12,44,0.7847254157747426,1.0,0.9864850484121108,0.761627906976745
G_12,45,0.8036331771155717,1.0,0.9992592280145834,0.7406976744186051
G_12,46,0.7956672268503379,1.0,0.9942807382725642,0.7593023255813949
G_12,47,0.7857534656447396,1.0,0.9939145119354759,0.7476744186046499
G_12,48,0.73315682034544,0.7,0.9915762621591904,0.7732558139534901
G_12,49,0.7472669414715661,0.7,0.99752653702665,0.7406976744186051
G_12,50,0.7362806389873042,0.7,0.9924509990826621,0.7848837209302322
G_12,51,0.7031780720217192,0.7,0.9865732177238065,0.7174418604651182
G_12,52,0.7420101095239019,0.7,0.9913898443510665,0.7383720930232549
G_12,53,0.715522388782051,0.7,0.9875463648164777,0.75
G_open,0,0.7259444698626324,1.0,0.9325170450183261,0.6249999999999996
G_open,1,0.5046360611491204,1.0,0.500166589260605,0.6249999999999996
G_open,2,0.7019707267665852,1.0,0.7604993010473067,0.6249999999999996
G_open,3,0.6024836862775024,1.0,0.49939246307800833,0.6249999999999996
G_open,4,0.8227477488068574,1.0,0.8943027866235196,0.6347316704459558
G_open,5,0.7123070803960877,1.0,0.7887951448013087,0.6249999999999996
G_open,6,0.7518933760043649,1.0,0.828295557402873,0.6249999999999996
G_open,7,0.7955948212992012,1.0,0.8670120243013772,0.6249999999999998
G_open,8,0.5167507406568926,1.0,0.49829724253077967,0.6249999999999998
G_open,9,0.7539483379510955,1.0,0.8139994552282017,0.63558201058201
G_open,10,0.491059064531858,1.0,0.4165480398707625,0.6249999999999993
G_open,11,0.679048489653079,1.0,0.6969385561855181,0.6249999999999993
G_open,12,0.7012327768285319,1.0,0.7437192687418026,0.6249999999999998
G_open,13,0.5612294757829687,1.0,0.6863168674669993,0.6249999999999998
G_open,14,0.7606179619301677,1.0,0.8964279818206162,0.6249999999999998
G_open,15,0.813684272066781,1.0,0.9025711493102091,0.6249999999999993
G_open,16,0.7342319633003589,1.0,0.7747937145886727,0.6249999999999993
G_open,17,0.5164420519640027,1.0,0.5749878643709279,0.6249999999999993
G_open,18,0.8485413045349294,1.0,0.9842792256540657,0.6286470143612999
G_open,19,0.9082466100742282,1.0,0.9474383402799701,0.6249999999999998
G_open,20,0.8255204150570418,1.0,0.9165389194708804,0.6249999999999998
G_open,21,0.5302616190707629,1.0,0.5816571639365389,0.6249999999999998
G_open,22,0.9308855722579344,1.0,0.9844026609182818,0.6249999999999993
G_open,23,0.6895226409851342,1.0,0.684723915304297,0.8816515495086922
G_open,24,0.6736354903194156,1.0,0.6259347871182814,0.8749999999999997
G_open,25,0.5780004493765197,1.0,0.6421186037705404,0.8838057445200305
G_open,26,0.8273612930956227,1.0,0.9390411212982545,0.8749999999999997
G_open,27,0.815396957389761,1.0,0.8557318201324614,0.8749999999999997
G_open,28,0.846843130740568,1.0,0.9074238656291753,0.8831065759637189
G_open,29,0.5566126983646131,1.0,0.5180138022049311,0.8749999999999997
G_open,30,0.597456094143367,1.0,0.6843389294966833,0.8749999999999997
G_open,31,0.6950047029138654,1.0,0.7218642358232259,0.8749999999999997
G_open,32,0.7750014841401169,1.0,0.7713073971316184,1.0
G_open,33,0.81046043518368,1.0,0.7669017067175716,1.0
G_open,34,0.8542624206597109,1.0,0.9305569300304114,0.8750000000000004
G_open,35,0.7979426969547939,1.0,0.80899706855845,0.8750000000000004
G_open,36,0.5497194430029471,1.0,0.4851057437965155,0.8750000000000004
G_open,37,0.7279734856185314,1.0,0.7193459899016444,0.8750000000000004
G_open,38,0.5786930797696285,1.0,0.6532070424348173,0.8702947845804992
G_open,39,0.9526159907911892,1.0,0.9445222156578346,0.8750000000000004
G_open,40,0.8741386089743209,1.0,0.9993984314018663,0.8729780801209368
G_open,41,0.6930637390868003,1.0,0.686608010223634,0.8750000000000004
G_open,42,0.8059325533160658,1.0,0.9739050043371054,0.75
G_open,44,0.7146333096051913,1.0,0.8238221018795664,0.6250000000000004
G_open,46,0.7577636652913051,1.0,0.8843106881040202,0.6250000000000004
G_open,47,0.5344182117574533,1.0,0.5736273002003018,0.6249999999999998
G_open,48,0.7483004441713271,1.0,0.8473432088309758,0.6249999999999998
G_open,49,0.7545207470397783,1.0,0.8783148990803804,0.6250000000000004
G_open,50,0.5497505693810066,1.0,0.7046417043922175,0.6250000000000004
G_open,51,0.6991342629547634,1.0,0.8044587731756039,0.6250000000000004
G_open,52,0.7761943118702643,1.0,0.9307851777786827,0.6199924414210137
G_open,53,0.795029046236989,1.0,0.8581837733642091,0.624999999999999
G_open,54,0.7955679370856578,1.0,0.920943257458534,0.6250000000000004
G_open,55,0.5757798944943424,1.0,0.7633036279769119,0.6250000000000004
G_open,56,0.7810087044928158,1.0,0.9766874363156043,0.6250000000000004
G_open,57,0.49963891021284756,1.0,0.47500843376059154,0.6250000000000004
G_open,58,0.7821746083262524,1.0,0.9145605712088194,0.624999999999999
G_open,59,0.6773543331184195,1.0,0.7734108429895089,0.6250000000000004
G_open,60,0.7999719547557042,1.0,0.9576761956924059,0.6143990929705209
G_open,61,0.5278208292845925,1.0,0.6131302095156954,0.6250000000000004
G_open,62,0.4952945088276923,1.0,0.4640162874215974,0.6140589569160997
G_open,63,0.49683903424707354,1.0,0.4726988102072619,0.624999999999999
G_open,66,0.7749334694547124,1.0,0.8365162692173739,0.8750000000000012
G_open,68,0.8003992225236062,1.0,0.8465265472753799,1.0
G_open,72,0.576576010134735,1.0,0.738891605771274,0.6275510204081626
G_open,73,0.7751097546109046,1.0,0.9177329966801582,0.7500000000000007
G_open,74,0.7108868362749898,1.0,0.7416268033300148,0.8749999999999997
G_open,76,0.7770642240152683,1.0,0.8447650520759102,0.8749999999999997
G_open,77,0.68530635202632,1.0,0.6470958870841338,0.8847883597883597
G_open,78,0.8322553409804266,1.0,0.9183998908748846,0.8749999999999997
G_open,79,0.6813043333679287,1.0,0.6626984198574662,0.8663454270597127
G_open,80,0.8628622595762105,1.0,0.9674003492051069,0.8749999999999997
G_open,81,0.8023601461930006,1.0,0.897734631502549,0.8750000000000012
G_open,84,0.844046623468836,1.0,0.9815228598215339,0.8749999999999997
G_open,85,0.8373226388928554,1.0,0.9746512187916384,0.8750000000000012
G_open,86,0.7914330402547541,1.0,0.8181626863874841,0.8750000000000012
G_open,87,0.7637628601056345,1.0,0.8065371312621629,0.8750000000000012
G_open,88,0.7823457453570123,1.0,0.89609286079228,0.8672335600907023
G_open,89,0.7409797153823039,0.7,0.8510648078498938,0.8749999999999997
G_open,90,0.7047383531728534,0.7,0.7778960720664212,0.8750000000000012
G_open,91,0.7461486508575792,0.7,0.8811226486964924,0.8750000000000012
G_open,92,0.7973626388881013,0.7,0.9128354824198666,0.8749999999999997
G_open,93,0.798541746922509,0.7,0.9850751511820698,0.8749999999999997
G_open,95,0.7905023358548354,0.7,0.8470916404601372,1.0
G_open,97,0.7727094614012429,0.7,0.8368641001568481,0.8785147392290257
G_open,98,0.5677584981712835,0.7,0.7789854573496661,0.8750000000000013
G_open,99,0.6815892028709374,0.7,0.7713700921715929,0.87704081632653
G_open,101,0.6475395073598317,0.7,0.7363863474293878,0.7499999999999979
G_open,102,0.5225434656631913,0.7,0.655543167340052,0.7500000000000007
