pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base,harmonic,frequency_cafe,frequency_azul
A_12,fret12,A,low,3,attack,1212.5877541255027,109.75308045652858,31.741255661104375,24.173876138328723,2.243501314151636,tonal_harmonic,0.002,11,1211.24267578125,1213.934326171875
A_12,fret12,A,low,3,attack,1322.9454824420636,109.75308045652858,28.870642866908284,23.829147886731093,2.243501314151636,tonal_harmonic,0.002,12,1321.600341796875,1324.2919921875
A_12,fret12,A,low,3,attack,1427.228425151813,109.75308045652858,27.38229718499177,13.765567048824124,2.243501314151636,tonal_harmonic,0.002,13,1419.8455810546875,1434.649658203125
A_12,fret12,A,low,3,stabilization,660.8001708984375,109.75308045652858,37.43769349426724,16.91724585936864,2.243501314151636,tonal_harmonic,0.0035000000000000005,6,660.8001708984375,660.8001708984375
A_12,fret12,A,low,3,stabilization,770.4846304680543,109.75308045652858,20.203979825376123,17.69947108987806,2.243501314151636,tonal_harmonic,0.0035000000000000005,7,769.81201171875,771.1578369140625
A_12,fret12,A,low,3,stabilization,1102.230013333528,109.75308045652858,45.06356462267975,12.171136827565917,2.243501314151636,tonal_harmonic,0.0035000000000000005,10,1100.885009765625,1103.57666015625
A_12,fret12,A,low,3,stabilization,1211.9139070303277,109.75308045652858,38.88122438768221,18.22281926543566,2.243501314151636,tonal_harmonic,0.0035000000000000005,11,1209.8968505859375,1213.934326171875
A_12,fret12,A,low,3,body,661.1365415849704,109.75308045652858,41.43031126321103,14.675337696640241,2.243501314151636,tonal_harmonic,0.010000000000000002,6,660.8001708984375,661.4730834960938
A_12,fret12,A,low,3,body,769.4719510479815,109.75308045652858,31.58003873620431,14.861663799674545,2.243501314151636,tonal_harmonic,0.010000000000000002,7,767.120361328125,771.8307495117188
A_12,fret12,A,low,4,attack,551.115006666764,109.83070066008314,5.900800536525892,16.888121491564867,2.2302883782200187,tonal_harmonic,0.01839435726429269,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,4,attack,661.4727412210318,109.83070066008314,17.191063519197996,18.208370727945365,2.2302883782200187,tonal_harmonic,0.003642201240239391,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,4,attack,770.4846304680543,109.83070066008314,10.660251594609875,20.17697340527816,2.2302883782200187,tonal_harmonic,0.002,7,769.81201171875,771.1578369140625
A_12,fret12,A,low,4,attack,1102.2275484476243,109.83070066008314,33.32126909989361,15.32404330231104,2.2302883782200187,tonal_harmonic,0.002,10,1099.5391845703125,1104.9224853515625
A_12,fret12,A,low,4,attack,1212.5817793004642,109.83070066008314,35.42586469894316,16.924072930729608,2.2302883782200187,tonal_harmonic,0.002,11,1208.551025390625,1216.6259765625
