pair,event,phase,start_cafe,end_cafe,start_azul,end_azul,duration_cafe_ms,duration_azul_ms,cycles_cafe,cycles_azul,resolution_hz_cafe
G_open,70,sustain,48.144399092970524,48.314399092970525,55.27002267573696,55.44002267573696,170.0,170.0,16.651507639033202,16.644861962082178,1.3458251953125
G_open,70,decay,48.26439909297052,48.384399092970526,55.39002267573696,55.51002267573696,120.0,120.0,11.754005392258732,11.749314326175655,1.3458251953125
G_open,71,attack,48.45133786848073,48.52633786848073,55.55374149659864,55.62874149659864,74.98866213151928,74.98866213151928,7.339864981877621,7.34049052290074,2.691650390625
G_open,71,stabilization,48.52633786848073,48.60633786848073,55.62874149659864,55.70874149659864,80.0,80.0,7.830373043865814,7.8310403885073505,2.691650390625
G_open,71,body,48.60633786848073,48.77133786848073,55.70874149659864,55.87374149659864,165.01133786848072,165.01133786848072,16.151254149719822,16.15263064262131,1.3458251953125
G_open,71,sustain,48.77133786848073,48.94133786848073,55.87374149659864,56.04374149659864,170.0,170.0,16.63954271821486,16.64096082557812,1.3458251953125
G_open,71,decay,48.891337868480726,49.01112925170068,55.99374149659864,56.11374149659864,119.77324263038548,120.0,11.72336463086713,11.746560582761026,1.3458251953125
G_open,72,attack,49.02312925170068,49.09812925170068,56.14875283446712,56.22375283446712,74.98866213151928,74.98866213151928,7.3424506654281405,7.347528416207093,2.691650390625
G_open,72,stabilization,49.09812925170068,49.17812925170068,56.22375283446712,56.30375283446712,80.0,80.0,7.833131523323399,7.8385486097304575,2.691650390625
G_open,72,body,49.17812925170068,49.34312925170068,56.30375283446712,56.46875283446712,165.01133786848072,165.01133786848072,16.156943904542054,16.16811741298428,1.3458251953125
G_open,72,sustain,49.34312925170068,49.51312925170068,56.46875283446712,56.63875283446712,170.0,170.0,16.645404487062223,16.65691579567722,1.3458251953125
G_open,72,decay,49.46312925170068,49.58312925170068,56.588752834467115,56.70875283446712,120.0,120.0,11.749697284985098,11.757822914595687,1.3458251953125
G_open,73,attack,51.4292970521542,51.5042970521542,56.7524716553288,56.8274716553288,74.98866213151928,74.98866213151928,7.342426326351314,7.34161267561412,2.691650390625
G_open,73,stabilization,51.5042970521542,51.5842970521542,56.8274716553288,56.9074716553288,80.0,80.0,7.8331055577161885,7.8322375323757525,2.691650390625
G_open,73,body,51.5842970521542,51.7492970521542,56.9074716553288,57.0724716553288,165.01133786848072,165.01133786848072,16.15689034679725,16.155099921513138,1.3458251953125
G_open,73,sustain,51.7492970521542,51.9192970521542,57.0724716553288,57.2424716553288,170.0,170.0,16.6453493101469,16.643504756298473,1.3458251953125
G_open,73,decay,51.869297052154195,51.9892970521542,57.192471655328795,57.3124716553288,120.0,120.0,11.749658336574283,11.748356298563628,1.3458251953125
G_open,74,attack,52.0649433106576,52.1399433106576,57.933786848072565,58.00878684807257,74.98866213151928,74.98866213151928,7.343737125991185,7.343612715001758,2.691650390625
G_open,74,stabilization,52.1399433106576,52.2199433106576,58.00878684807257,58.088786848072566,80.0,80.0,7.834503955396705,7.83437123027705,2.691650390625
G_open,74,body,52.2199433106576,52.3849433106576,58.088786848072566,58.253786848072565,165.01133786848072,165.01133786848072,16.159774740198927,16.159500975829392,1.3458251953125
G_open,74,sustain,52.3849433106576,52.5549433106576,58.253786848072565,58.42378684807257,170.0,170.0,16.648320905217997,16.64803886433873,1.3458251953125
G_open,74,decay,52.504943310657595,52.60441723356009,58.37378684807256,58.49378684807257,99.45578231292517,120.0,9.739833998971074,11.751556845415575,1.3458251953125
G_open,75,attack,54.471111111111114,54.54611111111112,58.525895691609975,58.60089569160998,74.98866213151928,74.98866213151928,7.341505371881253,7.340098238491563,2.691650390625
G_open,75,stabilization,54.54611111111112,54.626111111111115,58.60089569160998,58.680895691609976,80.0,80.0,7.8321230577553855,7.830621888538928,2.691650390625
G_open,75,body,54.626111111111115,54.791111111111114,58.680895691609976,58.845895691609975,165.01133786848072,165.01133786848072,16.154863801384906,16.151767427125222,1.3458251953125
G_open,75,sustain,54.791111111111114,54.961111111111116,58.845895691609975,59.01589569160998,170.0,170.0,16.643261497730194,16.64007151314522,1.3458251953125
G_open,75,decay,54.91111111111111,55.031111111111116,58.96589569160997,59.08589569160998,120.0,120.0,11.748184586633078,11.745932832808391,1.3458251953125
G_open,76,attack,55.08643990929705,55.16143990929705,59.129614512471655,59.20461451247166,74.98866213151928,74.98866213151928,7.342913885479804,7.342141434261156,2.691650390625
G_open,76,stabilization,55.16143990929705,55.24143990929705,59.20461451247166,59.284614512471656,80.0,80.0,7.833625699417222,7.832801626874315,2.691650390625
G_open,76,body,55.24143990929705,55.40643990929705,59.284614512471656,59.449614512471655,165.01133786848072,165.01133786848072,16.15796321277186,16.156263446361788,1.3458251953125
G_open,76,sustain,55.40643990929705,55.57643990929705,59.449614512471655,59.61961451247166,170.0,170.0,16.646454611261596,16.64470345710792,1.3458251953125
G_open,76,decay,55.526439909297046,55.62301133786848,59.56961451247165,59.68961451247166,96.57596371882086,120.0,9.456749391671755,11.749202440311471,1.3458251953125
G_open,77,attack,56.27356009070295,56.348560090702954,60.35156462585034,60.42656462585034,74.98866213151928,74.98866213151928,7.344035353215234,7.342022591844228,2.691650390625
